Library,"Borrower zipcode","Checkouts + renewals"
"Nortonville Public Library",66419,7
"Osage City Library",0,103
"Osage City Library",-,1
"Osage City Library",66053,1
"Osage City Library",66402,26
"Osage City Library",66413,69
"Osage City Library",66451,38
"Osage City Library",66523,1733
"Osage City Library",66528,3
"Osage City Library",66537,9
"Osage City Library",66543,56
"Osage City Library",66614,1
"Osage City Library",66830,40
"Osage City Library",66856,2
"Osage City Library",66868,49
"Osawatomie Public Library",0,24
"Osawatomie Public Library",66014,1
"Osawatomie Public Library",66026,7
"Osawatomie Public Library",66033,9
"Osawatomie Public Library",66042,53
"Osawatomie Public Library",66048,2
"Osawatomie Public Library",66049,2
"Osawatomie Public Library",66053,57
"Osawatomie Public Library",66064,641
"Osawatomie Public Library",66067,8
"Osawatomie Public Library",66071,84
"Osawatomie Public Library",66072,90
"Osawatomie Public Library",66079,4
"Osawatomie Public Library",66083,19
"Osawatomie Public Library",66762,1
"Osawatomie Public Library",66801,2
"Osawatomie Public Library",66839,1
"Osawatomie Public Library",67114,1
"Osawatomie Public Library",67401,1
"Osawatomie Public Library",-,22
"Oskaloosa Public Library",-,3
"Oskaloosa Public Library",66002,9
"Oskaloosa Public Library",66050,5
"Oskaloosa Public Library",66054,20
"Oskaloosa Public Library",66066,596
"Oskaloosa Public Library",66070,96
"Oskaloosa Public Library",66073,122
"Oskaloosa Public Library",66088,2
"Oskaloosa Public Library",66097,7
"Oskaloosa Public Library",66419,11
"Oskaloosa Public Library",66512,18
"Oskaloosa Public Library",66617,1
"Ottawa Library",0,1
"Ottawa Library",66006,75
"Ottawa Library",66021,1
"Ottawa Library",66032,23
"Ottawa Library",66042,2
"Ottawa Library",66044,9
"Ottawa Library",66049,2
"Ottawa Library",66053,2
"Ottawa Library",66064,21
"Ottawa Library",66066,4
"Ottawa Library",66067,4930
"Ottawa Library",66072,1
"Ottawa Library",66076,351
"Ottawa Library",66078,197
"Ottawa Library",66079,269
"Ottawa Library",66080,64
"Ottawa Library",66092,121
"Ottawa Library",66095,203
"Ottawa Library",66451,12
"Ottawa Library",66501,4
"Ottawa Library",66502,1
"Ottawa Library",66510,32
"Ottawa Library",66524,3
"Ottawa Library",66528,18
"Ottawa Library",66537,12
"Ottawa Library",66543,11
"Ottawa Library",66547,1
"Ottawa Library",66846,7
"Ottawa Library",66861,1
"Ottawa Library",66871,8
"Ottawa Library",66935,1
"Ottawa Library",66945,1
"Ottawa Library",67037,1
"Ottawa Library",67107,1
"Ottawa Library",67114,1
"Ottawa Library",67219,1
"Ottawa Library",67410,1
"Ottawa Library",67449,2
"Ottawa Library",-,5
"Ottawa Library",67601,2
"Ottawa Library",67749,1
"Ottawa Library",67865,1
"Ottawa Library",67878,4
"Overbrook Public Library",0,15
"Overbrook Public Library",66046,7
"Overbrook Public Library",66076,58
"Overbrook Public Library",66212,3
"Overbrook Public Library",66409,14
"Overbrook Public Library",66414,125
"Overbrook Public Library",66524,582
"Overbrook Public Library",66528,20
"Overbrook Public Library",66537,15
"Overbrook Public Library",66546,4
"Overbrook Public Library",66606,2
"Overbrook Public Library",66611,2
"Overbrook Public Library",67401,13
"Paola Free Library",0,163
"Paola Free Library",66026,7
"Paola Free Library",66033,2
"Paola Free Library",66040,14
"Paola Free Library",66042,12
"Paola Free Library",66049,13
"Paola Free Library",66053,37
"Paola Free Library",66056,2
"Paola Free Library",66062,14
"Paola Free Library",66064,73
"Paola Free Library",66071,2362
"Paola Free Library",66072,14
"Paola Free Library",66078,1
"Paola Free Library",66083,6
"Paola Free Library",66092,4
"Paola Free Library",66202,16
"Paola Free Library",66212,63
"Paola Free Library",66523,3
"Paola Free Library",67003,1
"Paola Free Library",67107,1
"Paola Free Library",67558,1
"Paola Free Library",67701,13
"Paola Free Library",67860,1
"Paola Free Library",-,13
"Perry-Lecompton Community Library",66050,50
"Perry-Lecompton Community Library",66066,5
"Perry-Lecompton Community Library",66070,2
"Perry-Lecompton Community Library",66073,48
"Perry-Lecompton Community Library",66607,11
"Pomona Community Library",0,10
"Pomona Community Library",66006,129
"Pomona Community Library",66007,1
"Pomona Community Library",66067,3
"Pomona Community Library",66076,133
"Pomona Community Library",66095,5
"Pomona Community Library",66451,1
"Pomona Community Library",66528,26
"Prairie Hills Schools - Axtell Public School",0,11
"Prairie Hills Schools - Axtell Public School",66403,518
"Prairie Hills Schools - Sabetha Elementary School",0,22
"Prairie Hills Schools - Sabetha Elementary School",66534,2146
"Prairie Hills Schools - Sabetha High School",0,1
"Prairie Hills Schools - Sabetha High School",66502,1
"Prairie Hills Schools - Sabetha High School",66534,7
"Prairie Hills Schools - Sabetha High School",-,1
"Prairie Hills Schools - Sabetha High School",67219,1
"Prairie Hills Schools - Sabetha High School",67672,1
"Prairie Hills Schools - Sabetha High School",67801,2
"Prairie Hills Schools - Sabetha Middle School",66534,182
"Prairie Hills Schools - Wetmore Academic Center",66550,346
"Richmond Public Library",66033,16
"Richmond Public Library",66078,37
"Richmond Public Library",66080,353
"Rossville Community Library",0,9
"Rossville Community Library",66402,1
"Rossville Community Library",66409,3
"Rossville Community Library",66413,1
"Rossville Community Library",66416,2
"Rossville Community Library",66418,212
"Rossville Community Library",66422,3
"Rossville Community Library",66507,183
"Rossville Community Library",66526,3
"Rossville Community Library",66533,688
"Rossville Community Library",66536,348
"Rossville Community Library",66539,53
"Rossville Community Library",-,3
"Rossville Community Library",66604,1
"Rossville Community Library",66614,4
"Rossville Community Library",66615,38
"Rossville Community Library",66618,12
"Sabetha, Mary Cotton Library",0,3
"Sabetha, Mary Cotton Library",66023,25
"Sabetha, Mary Cotton Library",66053,2
"Sabetha, Mary Cotton Library",66403,4
"Sabetha, Mary Cotton Library",66408,182
"Sabetha, Mary Cotton Library",66425,48
"Sabetha, Mary Cotton Library",66434,106
"Sabetha, Mary Cotton Library",66436,3
"Sabetha, Mary Cotton Library",66515,380
"Sabetha, Mary Cotton Library",66527,29
"Sabetha, Mary Cotton Library",66534,2428
"Sabetha, Mary Cotton Library",66538,5
"Sabetha, Mary Cotton Library",66550,14
"Sabetha, Mary Cotton Library",66604,1
"Sabetha, Mary Cotton Library",66749,1
"Sabetha, Mary Cotton Library",67104,1
"Sabetha, Mary Cotton Library",67156,2
"Sabetha, Mary Cotton Library",67301,1
"Sabetha, Mary Cotton Library",67357,1
"Sabetha, Mary Cotton Library",67456,1
"Sabetha, Mary Cotton Library",67601,2
"Sabetha, Mary Cotton Library",67835,1
"Sabetha, Mary Cotton Library",67864,1
"Sabetha, Mary Cotton Library",68337,8
"Sabetha, Mary Cotton Library",68376,50
"Sabetha, Mary Cotton Library",-,342
"Seneca Free Library",0,1
"Seneca Free Library",66002,1
"Seneca Free Library",66020,1
"Seneca Free Library",66403,51
"Seneca Free Library",66404,192
"Seneca Free Library",66408,26
"Seneca Free Library",66415,17
"Seneca Free Library",66417,124
"Seneca Free Library",66428,34
"Seneca Free Library",66508,3
"Seneca Free Library",66534,15
"Seneca Free Library",66538,865
"Seneca Free Library",66550,13
"Seneca Free Library",66968,1
"Seneca Free Library",68376,1
"Seneca Free Library",68420,15
"Silver Lake Library",0,70
"Silver Lake Library",66047,2
"Silver Lake Library",66088,41
"Silver Lake Library",66416,1
"Silver Lake Library",66429,2
"Silver Lake Library",66533,20
"Silver Lake Library",66536,2
"Silver Lake Library",66539,1016
"Silver Lake Library",66547,15
"Silver Lake Library",66604,7
"Silver Lake Library",66614,5
"Silver Lake Library",66615,4
"Silver Lake Library",66617,75
"Silver Lake Library",66618,208
"Silver Lake Library",66801,4
"Tonganoxie Public Library",0,95
"Tonganoxie Public Library",64114,1
"Tonganoxie Public Library",64118,64
"Tonganoxie Public Library",64151,33
"Tonganoxie Public Library",66002,1
"Tonganoxie Public Library",66007,25
"Tonganoxie Public Library",66012,25
"Tonganoxie Public Library",66021,1
"Tonganoxie Public Library",66023,2
"Tonganoxie Public Library",66025,4
"Tonganoxie Public Library",66044,138
"Tonganoxie Public Library",66046,3
"Tonganoxie Public Library",66047,1
"Tonganoxie Public Library",66048,189
"Tonganoxie Public Library",66049,4
"Tonganoxie Public Library",66052,94
"Tonganoxie Public Library",66054,159
"Tonganoxie Public Library",66061,10
"Tonganoxie Public Library",66066,14
"Tonganoxie Public Library",-,29
"Tonganoxie Public Library",66086,2473
"Tonganoxie Public Library",66087,1
"Tonganoxie Public Library",66109,23
"Tonganoxie Public Library",66203,1
"Tonganoxie Public Library",66226,10
"Valley Falls, Delaware Township Library",66054,1
"Valley Falls, Delaware Township Library",66066,3
"Valley Falls, Delaware Township Library",66073,4
"Valley Falls, Delaware Township Library",66088,430
"Valley Falls, Delaware Township Library",66419,83
"Valley Falls, Delaware Township Library",66512,6
"Wellsville City Library",66007,4
"Wellsville City Library",66021,142
"Wellsville City Library",66030,253
"Wellsville City Library",66061,6
"Wellsville City Library",66062,1
"Wellsville City Library",66067,12
"Wellsville City Library",66071,13
"Wellsville City Library",66092,1537
"Wellsville City Library",66095,20
"Wellsville City Library",66212,11
"Wetmore Public Library",66428,12
"Wetmore Public Library",66516,2
"Wetmore Public Library",66538,12
"Wetmore Public Library",66550,277
"Williamsburg Community Library",0,1
"Williamsburg Community Library",66067,25
"Williamsburg Community Library",66076,1
"Williamsburg Community Library",66095,267
"Williamsburg Community Library",66501,4
"Williamsburg Community Library",66528,1
"Williamsburg Community Library",66536,1
"Williamsburg Community Library",66543,1
"Williamsburg Community Library",66617,5
"Williamsburg Community Library",66701,1
"Williamsburg Community Library",-,1
"Williamsburg Community Library",66801,1
"Williamsburg Community Library",66861,1
"Williamsburg Community Library",67063,1
"Williamsburg Community Library",67104,1
"Williamsburg Community Library",67107,1
"Williamsburg Community Library",67550,1
"Williamsburg Community Library",67701,1
"Williamsburg Community Library",67831,2
"Williamsburg Community Library",67846,1
"Williamsburg Community Library",67901,1
"Winchester Public Library",0,2
"Winchester Public Library",66002,3
"Winchester Public Library",66016,3
"Winchester Public Library",66020,1
"Winchester Public Library",66053,2
"Winchester Public Library",66054,59
"Winchester Public Library",66060,3
"Winchester Public Library",66066,50
"Winchester Public Library",66088,32
"Winchester Public Library",66097,223
"Winchester Public Library",66436,3
"Winchester Public Library",66945,1
"Winchester Public Library",67056,1
"Winchester Public Library",-,1
