Library,"Borrower zipcode","Checkouts + renewals"
"Doniphan County Library - Highland",-,1
"Doniphan County Library - Highland",66035,429
"Doniphan County Library - Highland",66087,46
"Doniphan County Library - Highland",66094,3
"Doniphan County Library - Troy",0,9
"Doniphan County Library - Troy",-,4
"Doniphan County Library - Troy",64485,2
"Doniphan County Library - Troy",64501,2
"Doniphan County Library - Troy",66002,19
"Doniphan County Library - Troy",66008,67
"Doniphan County Library - Troy",66017,29
"Doniphan County Library - Troy",66024,1
"Doniphan County Library - Troy",66035,53
"Doniphan County Library - Troy",66041,16
"Doniphan County Library - Troy",66060,6
"Doniphan County Library - Troy",66087,697
"Doniphan County Library - Troy",66090,65
"Doniphan County Library - Troy",66434,4
"Doniphan County Library - Troy",66534,1
"Doniphan County Library - Wathena",66002,3
"Doniphan County Library - Wathena",66087,40
"Doniphan County Library - Wathena",66090,449
"Effingham Community Library",0,10
"Effingham Community Library",66023,318
"Effingham Community Library",66041,32
"Effingham Community Library",66048,2
"Effingham Community Library",66058,29
"Effingham Community Library",66088,3
"Eudora Community Library",0,60
"Eudora Community Library",66018,58
"Eudora Community Library",66021,2
"Eudora Community Library",66025,2686
"Eudora Community Library",66044,37
"Eudora Community Library",66046,44
"Eudora Community Library",66047,23
"Eudora Community Library",66049,2
"Eudora Community Library",66052,32
"Eudora Community Library",66086,6
"Eudora Community Library",66092,1
"Eudora Community Library",66106,4
"Everest, Barnes Reading Room",0,4
"Everest, Barnes Reading Room",66058,2
"Everest, Barnes Reading Room",66424,264
"Everest, Barnes Reading Room",66434,8
"Everest, Barnes Reading Room",66439,7
"Hiawatha, Morrill Public Library",0,26
"Hiawatha, Morrill Public Library",66002,13
"Hiawatha, Morrill Public Library",66008,15
"Hiawatha, Morrill Public Library",-,22
"Hiawatha, Morrill Public Library",66035,15
"Hiawatha, Morrill Public Library",66053,4
"Hiawatha, Morrill Public Library",66058,1
"Hiawatha, Morrill Public Library",66087,6
"Hiawatha, Morrill Public Library",66094,15
"Hiawatha, Morrill Public Library",66408,1
"Hiawatha, Morrill Public Library",66424,52
"Hiawatha, Morrill Public Library",66425,24
"Hiawatha, Morrill Public Library",66434,2521
"Hiawatha, Morrill Public Library",66439,43
"Hiawatha, Morrill Public Library",66502,1
"Hiawatha, Morrill Public Library",66515,94
"Hiawatha, Morrill Public Library",66527,38
"Hiawatha, Morrill Public Library",66532,149
"Hiawatha, Morrill Public Library",66534,121
"Hiawatha, Morrill Public Library",66547,2
"Hiawatha, Morrill Public Library",66801,1
"Hiawatha, Morrill Public Library",66901,1
"Hiawatha, Morrill Public Library",67002,3
"Hiawatha, Morrill Public Library",67026,1
"Hiawatha, Morrill Public Library",67037,1
"Hiawatha, Morrill Public Library",67114,1
"Hiawatha, Morrill Public Library",67301,2
"Hiawatha, Morrill Public Library",67337,1
"Hiawatha, Morrill Public Library",67401,3
"Hiawatha, Morrill Public Library",67432,1
"Hiawatha, Morrill Public Library",67601,1
"Hiawatha, Morrill Public Library",67654,4
"Hiawatha, Morrill Public Library",67663,1
"Hiawatha, Morrill Public Library",67665,1
"Hiawatha, Morrill Public Library",67672,1
"Hiawatha, Morrill Public Library",67701,1
"Hiawatha, Morrill Public Library",67735,1
"Hiawatha, Morrill Public Library",67860,1
"Hiawatha, Morrill Public Library",67901,3
"Hiawatha, Morrill Public Library",68376,4
"Highland Community College",0,19
"Holton, Beck-Bookman Library",0,15
"Holton, Beck-Bookman Library",66053,2
"Holton, Beck-Bookman Library",66058,1
"Holton, Beck-Bookman Library",66088,6
"Holton, Beck-Bookman Library",66416,85
"Holton, Beck-Bookman Library",66418,15
"Holton, Beck-Bookman Library",66419,34
"Holton, Beck-Bookman Library",66424,1
"Holton, Beck-Bookman Library",66432,15
"Holton, Beck-Bookman Library",66434,4
"Holton, Beck-Bookman Library",66436,1539
"Holton, Beck-Bookman Library",66440,80
"Holton, Beck-Bookman Library",66509,369
"Holton, Beck-Bookman Library",66516,43
"Holton, Beck-Bookman Library",66534,17
"Holton, Beck-Bookman Library",66540,115
"Holton, Beck-Bookman Library",66547,1
"Holton, Beck-Bookman Library",66550,4
"Holton, Beck-Bookman Library",66552,30
"Holton, Beck-Bookman Library",66736,1
"Holton, Beck-Bookman Library",67002,1
"Holton, Beck-Bookman Library",67062,3
"Holton, Beck-Bookman Library",67550,1
"Holton, Beck-Bookman Library",67846,1
"Holton, Beck-Bookman Library",-,2
"Horton Public Library",0,12
"Horton Public Library",66030,1
"Horton Public Library",66058,13
"Horton Public Library",66424,12
"Horton Public Library",66434,11
"Horton Public Library",66439,135
"Lansing Community Library",0,9
"Lansing Community Library",66002,3
"Lansing Community Library",66007,8
"Lansing Community Library",66020,3
"Lansing Community Library",66027,9
"Lansing Community Library",66042,9
"Lansing Community Library",66043,1885
"Lansing Community Library",66048,1091
"Lansing Community Library",66061,1
"Lansing Community Library",66109,29
"Lansing Community Library",66210,5
"Lansing Community Library",66212,2
"Lansing Community Library",66218,21
"Lansing Community Library",-,2
"Leavenworth Public Library",0,35
"Leavenworth Public Library",-,20
"Leavenworth Public Library",64098,3
"Leavenworth Public Library",64152,6
"Leavenworth Public Library",66002,37
"Leavenworth Public Library",66007,16
"Leavenworth Public Library",66020,431
"Leavenworth Public Library",66024,1
"Leavenworth Public Library",66026,9
"Leavenworth Public Library",66027,1109
"Leavenworth Public Library",66030,24
"Leavenworth Public Library",66043,671
"Leavenworth Public Library",66044,21
"Leavenworth Public Library",66048,7732
"Leavenworth Public Library",66054,16
"Leavenworth Public Library",66061,6
"Leavenworth Public Library",66066,7
"Leavenworth Public Library",66086,48
"Leavenworth Public Library",66097,3
"Leavenworth Public Library",66104,2
"Leavenworth Public Library",66105,14
"Leavenworth Public Library",66106,2
"Leavenworth Public Library",66109,27
"Leavenworth Public Library",66203,1
"Leavenworth Public Library",66210,24
"Leavenworth Public Library",66219,2
"Leavenworth Public Library",66439,5
"Leavenworth Public Library",66533,4
"Leavenworth Public Library",66549,4
"Leavenworth Public Library",67144,3
"Linwood Community Library",66012,87
"Linwood Community Library",66018,8
"Linwood Community Library",66025,14
"Linwood Community Library",66044,101
"Linwood Community Library",66046,28
"Linwood Community Library",66047,15
"Linwood Community Library",66049,2
"Linwood Community Library",66052,620
"Linwood Community Library",66061,3
"Linwood Community Library",66062,1
"Linwood Community Library",66086,5
"Linwood Community Library",66112,5
"Lyndon Carnegie Library",0,15
"Lyndon Carnegie Library",66025,2
"Lyndon Carnegie Library",66071,2
"Lyndon Carnegie Library",66076,6
"Lyndon Carnegie Library",66414,56
"Lyndon Carnegie Library",66451,472
"Lyndon Carnegie Library",66510,32
"Lyndon Carnegie Library",66523,12
"Lyndon Carnegie Library",66528,53
"Lyndon Carnegie Library",66537,35
"Lyndon Carnegie Library",66543,119
"Lyndon Carnegie Library",66604,1
"Lyndon Carnegie Library",66860,5
"McLouth Public Library",66044,1
"McLouth Public Library",66054,307
"McLouth Public Library",66086,3
"Meriden-Ozawkie Public Library",0,39
"Meriden-Ozawkie Public Library",66044,7
"Meriden-Ozawkie Public Library",66060,8
"Meriden-Ozawkie Public Library",66066,8
"Meriden-Ozawkie Public Library",66070,283
"Meriden-Ozawkie Public Library",66073,35
"Meriden-Ozawkie Public Library",66088,179
"Meriden-Ozawkie Public Library",66429,10
"Meriden-Ozawkie Public Library",66436,39
"Meriden-Ozawkie Public Library",66440,4
"Meriden-Ozawkie Public Library",66509,34
"Meriden-Ozawkie Public Library",66512,1342
"Meriden-Ozawkie Public Library",66533,4
"Meriden-Ozawkie Public Library",66539,1
"Meriden-Ozawkie Public Library",66542,81
"Meriden-Ozawkie Public Library",66604,2
"Meriden-Ozawkie Public Library",66608,5
"Meriden-Ozawkie Public Library",66615,8
"Meriden-Ozawkie Public Library",66617,445
"Meriden-Ozawkie Public Library",66618,34
"Northeast Kansas Library System",0,34
"Northeast Kansas Library System",66002,23
"Northeast Kansas Library System",66020,11
"Northeast Kansas Library System",66027,9
"Northeast Kansas Library System",66043,10
"Northeast Kansas Library System",66044,7
"Northeast Kansas Library System",66048,42
"Northeast Kansas Library System",66049,34
"Nortonville Public Library",0,23
"Nortonville Public Library",66002,8
"Nortonville Public Library",66016,9
"Nortonville Public Library",66060,443
"Nortonville Public Library",66066,4
"Nortonville Public Library",66088,28
"Nortonville Public Library",66097,11
"Nortonville Public Library",66419,4
"Nortonville Public Library",66512,2
"Osage City Library",0,56
"Osage City Library",66402,26
"Osage City Library",66413,104
"Osage City Library",66451,47
"Osage City Library",66523,2002
"Osage City Library",66528,2
"Osage City Library",66537,33
"Osage City Library",66543,85
"Osage City Library",66617,3
"Osage City Library",66830,7
"Osage City Library",66868,29
"Osawatomie Public Library",0,31
"Osawatomie Public Library",66014,19
"Osawatomie Public Library",66026,20
"Osawatomie Public Library",66032,1
"Osawatomie Public Library",66033,4
"Osawatomie Public Library",66040,11
"Osawatomie Public Library",66042,115
"Osawatomie Public Library",66046,1
"Osawatomie Public Library",66049,13
"Osawatomie Public Library",66053,46
"Osawatomie Public Library",66064,1070
"Osawatomie Public Library",66067,35
"Osawatomie Public Library",66071,114
"Osawatomie Public Library",66072,116
"Osawatomie Public Library",66075,2
"Osawatomie Public Library",66078,5
"Osawatomie Public Library",66079,3
"Osawatomie Public Library",66083,42
"Osawatomie Public Library",66441,1
"Osawatomie Public Library",-,10
"Osawatomie Public Library",66801,1
"Osawatomie Public Library",67107,1
"Osawatomie Public Library",67114,1
"Osawatomie Public Library",67156,1
"Osawatomie Public Library",67530,1
"Osawatomie Public Library",67601,1
"Oskaloosa Public Library",0,5
"Oskaloosa Public Library",-,1
"Oskaloosa Public Library",66050,1
"Oskaloosa Public Library",66054,47
"Oskaloosa Public Library",66066,751
"Oskaloosa Public Library",66070,89
"Oskaloosa Public Library",66073,43
"Oskaloosa Public Library",66086,3
"Oskaloosa Public Library",66088,3
"Oskaloosa Public Library",66097,19
"Ottawa Library",,1
"Ottawa Library",66006,111
"Ottawa Library",66032,92
"Ottawa Library",66042,21
"Ottawa Library",66044,15
"Ottawa Library",66046,1
"Ottawa Library",66049,1
"Ottawa Library",66053,1
"Ottawa Library",66064,27
"Ottawa Library",66067,7015
"Ottawa Library",66071,6
"Ottawa Library",66072,2
"Ottawa Library",66076,626
"Ottawa Library",66078,199
"Ottawa Library",66079,304
"Ottawa Library",66080,154
"Ottawa Library",66092,177
"Ottawa Library",66095,242
"Ottawa Library",66409,1
"Ottawa Library",66451,11
"Ottawa Library",66501,3
"Ottawa Library",66510,54
"Ottawa Library",66524,4
"Ottawa Library",66528,84
"Ottawa Library",66537,3
"Ottawa Library",66543,27
"Ottawa Library",66547,1
"Ottawa Library",66701,1
"Ottawa Library",66860,1
"Ottawa Library",66871,11
"Ottawa Library",66945,1
"Ottawa Library",67063,1
"Ottawa Library",67107,1
"Ottawa Library",67401,2
"Ottawa Library",67530,1
"Ottawa Library",67654,2
"Ottawa Library",67752,1
"Ottawa Library",67801,1
"Overbrook Public Library",66006,9
"Overbrook Public Library",66012,8
"Overbrook Public Library",66046,4
"Overbrook Public Library",66076,92
"Overbrook Public Library",-,2
"Overbrook Public Library",66409,57
"Overbrook Public Library",66414,126
"Overbrook Public Library",66451,8
"Overbrook Public Library",66524,960
"Overbrook Public Library",66528,43
"Overbrook Public Library",66537,35
"Overbrook Public Library",66543,4
"Overbrook Public Library",66605,1
"Overbrook Public Library",66606,9
"Overbrook Public Library",66611,4
"Overbrook Public Library",66614,3
"Overbrook Public Library",67401,25
"Paola Free Library",0,114
"Paola Free Library",66002,3
"Paola Free Library",66014,42
"Paola Free Library",66026,40
"Paola Free Library",66032,3
"Paola Free Library",66033,2
"Paola Free Library",66040,6
"Paola Free Library",66042,15
"Paola Free Library",66044,3
"Paola Free Library",66049,13
"Paola Free Library",66053,26
"Paola Free Library",66061,19
"Paola Free Library",66064,111
"Paola Free Library",66067,6
"Paola Free Library",66070,1
"Paola Free Library",66071,3196
"Paola Free Library",66072,28
"Paola Free Library",66075,11
"Paola Free Library",66076,8
"Paola Free Library",66083,22
"Paola Free Library",66086,3
"Paola Free Library",66092,22
"Paola Free Library",66109,2
"Paola Free Library",66215,99
"Paola Free Library",66226,1
"Paola Free Library",66436,3
"Paola Free Library",66441,1
"Paola Free Library",67107,1
"Paola Free Library",67154,1
"Paola Free Library",67439,1
"Paola Free Library",67701,4
"Paola Free Library",-,1
"Perry-Lecompton Community Library",66044,6
"Perry-Lecompton Community Library",66047,3
"Perry-Lecompton Community Library",66050,50
"Perry-Lecompton Community Library",66066,9
"Perry-Lecompton Community Library",66070,12
"Perry-Lecompton Community Library",66073,83
"Perry-Lecompton Community Library",66509,2
"Perry-Lecompton Community Library",66607,9
"Pomona Community Library",0,25
"Pomona Community Library",66006,102
"Pomona Community Library",66067,31
"Pomona Community Library",66071,1
"Pomona Community Library",66076,103
"Pomona Community Library",66095,22
"Pomona Community Library",66528,8
"Richmond Public Library",66032,5
"Richmond Public Library",66033,37
"Richmond Public Library",66078,39
"Richmond Public Library",66080,422
"Rossville Community Library",0,1
"Rossville Community Library",66006,1
"Rossville Community Library",66402,3
"Rossville Community Library",66413,7
"Rossville Community Library",66416,2
"Rossville Community Library",66418,136
"Rossville Community Library",66422,4
"Rossville Community Library",66507,266
"Rossville Community Library",66533,1047
"Rossville Community Library",66536,450
"Rossville Community Library",66539,33
"Rossville Community Library",66604,1
"Rossville Community Library",66611,4
"Rossville Community Library",66614,14
"Rossville Community Library",66615,26
"Rossville Community Library",66618,37
"Sabetha, Mary Cotton Library",66006,1
"Sabetha, Mary Cotton Library",66012,1
"Sabetha, Mary Cotton Library",66053,4
"Sabetha, Mary Cotton Library",66087,20
"Sabetha, Mary Cotton Library",66408,64
"Sabetha, Mary Cotton Library",66425,51
"Sabetha, Mary Cotton Library",66434,206
"Sabetha, Mary Cotton Library",66515,391
"Sabetha, Mary Cotton Library",66522,3
"Sabetha, Mary Cotton Library",66527,5
"Sabetha, Mary Cotton Library",66534,3090
"Sabetha, Mary Cotton Library",66537,5
"Sabetha, Mary Cotton Library",66538,13
"Sabetha, Mary Cotton Library",66550,26
"Sabetha, Mary Cotton Library",67104,1
"Sabetha, Mary Cotton Library",67501,1
"Sabetha, Mary Cotton Library",67835,1
"Sabetha, Mary Cotton Library",67860,1
"Sabetha, Mary Cotton Library",-,34
"Sabetha, Mary Cotton Library",68337,12
"Sabetha, Mary Cotton Library",68355,20
"Sabetha, Mary Cotton Library",68376,63
"Seneca Free Library",66002,2
"Seneca Free Library",66066,1
"Seneca Free Library",66403,72
"Seneca Free Library",66404,329
"Seneca Free Library",66406,2
"Seneca Free Library",66408,96
"Seneca Free Library",66415,77
"Seneca Free Library",66417,106
"Seneca Free Library",66425,1
"Seneca Free Library",66428,97
"Seneca Free Library",66434,5
"Seneca Free Library",66534,53
"Seneca Free Library",66538,1789
"Seneca Free Library",66544,11
"Seneca Free Library",66550,7
"Seneca Free Library",-,25
"Silver Lake Library",0,42
"Silver Lake Library",66067,1
"Silver Lake Library",66088,25
"Silver Lake Library",66418,3
"Silver Lake Library",66432,2
"Silver Lake Library",66526,1
"Silver Lake Library",66533,28
"Silver Lake Library",66539,1162
"Silver Lake Library",66547,14
"Silver Lake Library",66604,4
"Silver Lake Library",66614,2
"Silver Lake Library",66617,127
"Silver Lake Library",66618,345
"Silver Lake Library",66801,2
"Tonganoxie Public Library",0,123
"Tonganoxie Public Library",64506,13
"Tonganoxie Public Library",66007,42
"Tonganoxie Public Library",66012,33
"Tonganoxie Public Library",66020,35
"Tonganoxie Public Library",66043,6
"Tonganoxie Public Library",66044,102
"Tonganoxie Public Library",66046,1
"Tonganoxie Public Library",66047,12
"Tonganoxie Public Library",66048,290
"Tonganoxie Public Library",66049,4
"Tonganoxie Public Library",66052,127
"Tonganoxie Public Library",66054,155
"Tonganoxie Public Library",66064,2
"Tonganoxie Public Library",66067,4
"Tonganoxie Public Library",-,22
"Tonganoxie Public Library",66070,1
"Tonganoxie Public Library",66086,3779
"Tonganoxie Public Library",66109,50
"Tonganoxie Public Library",66203,6
"Tonganoxie Public Library",66226,48
"Tonganoxie Public Library",66512,21
"Valley Falls, Delaware Township Library",66060,16
"Valley Falls, Delaware Township Library",66066,1
"Valley Falls, Delaware Township Library",66073,5
"Valley Falls, Delaware Township Library",66088,435
"Valley Falls, Delaware Township Library",-,7
"Valley Falls, Delaware Township Library",66419,37
"Valley Falls, Delaware Township Library",66512,11
"Valley Falls, Delaware Township Library",66543,6
"Valley Falls, Delaware Township Library",66607,20
"Wellsville City Library",0,6
"Wellsville City Library",66006,5
"Wellsville City Library",66021,69
"Wellsville City Library",66025,5
"Wellsville City Library",66030,6
"Wellsville City Library",66061,2
"Wellsville City Library",66062,3
"Wellsville City Library",66067,31
"Wellsville City Library",66071,4
"Wellsville City Library",66079,6
"Wellsville City Library",66092,1917
"Wellsville City Library",66095,1
"Wellsville City Library",66524,1
"Wetmore Public Library",66428,15
"Wetmore Public Library",66516,2
"Wetmore Public Library",66534,2
"Wetmore Public Library",66538,12
"Wetmore Public Library",66550,247
"Williamsburg Community Library",,1
"Williamsburg Community Library",-,1
"Williamsburg Community Library",66053,2
"Williamsburg Community Library",66064,3
"Williamsburg Community Library",66067,4
"Williamsburg Community Library",66076,28
"Williamsburg Community Library",66078,17
"Williamsburg Community Library",66095,142
"Williamsburg Community Library",66508,1
"Williamsburg Community Library",66528,36
"Williamsburg Community Library",66533,1
"Williamsburg Community Library",66935,2
"Williamsburg Community Library",67147,1
"Williamsburg Community Library",67401,1
"Winchester Public Library",0,8
"Winchester Public Library",66002,9
"Winchester Public Library",66020,3
"Winchester Public Library",66032,1
"Winchester Public Library",66048,1
"Winchester Public Library",66054,49
"Winchester Public Library",66060,3
"Winchester Public Library",66066,56
"Winchester Public Library",66088,29
"Winchester Public Library",66097,266
"Winchester Public Library",66547,1
"Winchester Public Library",67037,1
"Winchester Public Library",-,1
