Library,"Borrower zipcode","Checkouts + renewals"
"Osawatomie Public Library",66536,1
"Osawatomie Public Library",66801,1
"Osawatomie Public Library",67002,1
"Osawatomie Public Library",-,12
"Oskaloosa Public Library",-,4
"Oskaloosa Public Library",66050,6
"Oskaloosa Public Library",66054,20
"Oskaloosa Public Library",66060,2
"Oskaloosa Public Library",66066,576
"Oskaloosa Public Library",66067,1
"Oskaloosa Public Library",66070,94
"Oskaloosa Public Library",66073,65
"Oskaloosa Public Library",66088,7
"Oskaloosa Public Library",66097,1
"Oskaloosa Public Library",66512,22
"Ottawa Library",0,2
"Ottawa Library",66006,54
"Ottawa Library",66030,7
"Ottawa Library",66032,58
"Ottawa Library",66044,15
"Ottawa Library",66046,8
"Ottawa Library",66053,2
"Ottawa Library",66064,26
"Ottawa Library",66067,5387
"Ottawa Library",66071,2
"Ottawa Library",66076,504
"Ottawa Library",66078,110
"Ottawa Library",66079,252
"Ottawa Library",66080,52
"Ottawa Library",66092,149
"Ottawa Library",66095,226
"Ottawa Library",66223,2
"Ottawa Library",66411,1
"Ottawa Library",66441,3
"Ottawa Library",66451,16
"Ottawa Library",66501,4
"Ottawa Library",66510,59
"Ottawa Library",66523,8
"Ottawa Library",66524,5
"Ottawa Library",66528,68
"Ottawa Library",66536,1
"Ottawa Library",66543,18
"Ottawa Library",66748,1
"Ottawa Library",66749,1
"Ottawa Library",66801,1
"Ottawa Library",66839,1
"Ottawa Library",66846,4
"Ottawa Library",66871,6
"Ottawa Library",66935,4
"Ottawa Library",67002,1
"Ottawa Library",67114,2
"Ottawa Library",67124,1
"Ottawa Library",67156,1
"Ottawa Library",67401,1
"Ottawa Library",67410,1
"Ottawa Library",67456,1
"Ottawa Library",67601,2
"Ottawa Library",67749,1
"Ottawa Library",67835,1
"Ottawa Library",67855,1
"Ottawa Library",-,34
"Ottawa Library",67880,1
"Overbrook Public Library",66046,7
"Overbrook Public Library",66076,85
"Overbrook Public Library",66409,35
"Overbrook Public Library",66413,2
"Overbrook Public Library",66414,82
"Overbrook Public Library",66523,9
"Overbrook Public Library",66524,712
"Overbrook Public Library",66528,31
"Overbrook Public Library",66537,57
"Overbrook Public Library",66606,2
"Overbrook Public Library",66611,3
"Overbrook Public Library",67401,21
"Paola Free Library",0,157
"Paola Free Library",66026,16
"Paola Free Library",66040,18
"Paola Free Library",66042,19
"Paola Free Library",66049,10
"Paola Free Library",66053,32
"Paola Free Library",66061,1
"Paola Free Library",66062,36
"Paola Free Library",66064,62
"Paola Free Library",66067,15
"Paola Free Library",66071,2369
"Paola Free Library",66072,21
"Paola Free Library",66083,8
"Paola Free Library",66215,11
"Paola Free Library",66219,3
"Paola Free Library",66411,1
"Paola Free Library",66749,1
"Paola Free Library",66901,1
"Paola Free Library",67037,1
"Paola Free Library",67104,1
"Paola Free Library",67107,2
"Paola Free Library",67558,2
"Paola Free Library",67601,1
"Paola Free Library",67701,12
"Paola Free Library",67835,2
"Paola Free Library",67860,1
"Paola Free Library",-,11
"Perry-Lecompton Community Library",66050,41
"Perry-Lecompton Community Library",66066,3
"Perry-Lecompton Community Library",66073,61
"Pomona Community Library",0,1
"Pomona Community Library",66006,22
"Pomona Community Library",66007,4
"Pomona Community Library",66067,6
"Pomona Community Library",66076,137
"Pomona Community Library",66095,6
"Pomona Community Library",66451,3
"Pomona Community Library",66524,2
"Pomona Community Library",66528,24
"Pomona Community Library",66543,3
"Pomona Community Library",-,8
"Prairie Hills Schools - Axtell Public School",0,7
"Prairie Hills Schools - Axtell Public School",66403,553
"Prairie Hills Schools - Axtell Public School",66415,1
"Prairie Hills Schools - Sabetha Elementary School",0,19
"Prairie Hills Schools - Sabetha Elementary School",66534,2089
"Prairie Hills Schools - Sabetha High School",66508,1
"Prairie Hills Schools - Sabetha High School",66531,1
"Prairie Hills Schools - Sabetha High School",66534,50
"Prairie Hills Schools - Sabetha High School",66547,2
"Prairie Hills Schools - Sabetha High School",66854,1
"Prairie Hills Schools - Sabetha High School",-,1
"Prairie Hills Schools - Sabetha Middle School",66534,204
"Prairie Hills Schools - Wetmore Academic Center",66550,456
"Richmond Public Library",66033,45
"Richmond Public Library",66078,46
"Richmond Public Library",66080,369
"Richmond Public Library",66532,10
"Rossville Community Library",0,27
"Rossville Community Library",66402,2
"Rossville Community Library",66416,4
"Rossville Community Library",66418,307
"Rossville Community Library",66422,1
"Rossville Community Library",66423,7
"Rossville Community Library",66507,275
"Rossville Community Library",66533,855
"Rossville Community Library",66536,309
"Rossville Community Library",66539,44
"Rossville Community Library",-,2
"Rossville Community Library",66610,5
"Rossville Community Library",66611,3
"Rossville Community Library",66615,10
"Rossville Community Library",66618,11
"Rossville Community Library",66619,2
"Sabetha, Mary Cotton Library",66032,1
"Sabetha, Mary Cotton Library",66053,1
"Sabetha, Mary Cotton Library",66109,1
"Sabetha, Mary Cotton Library",66408,82
"Sabetha, Mary Cotton Library",66425,86
"Sabetha, Mary Cotton Library",66434,132
"Sabetha, Mary Cotton Library",66502,5
"Sabetha, Mary Cotton Library",66515,196
"Sabetha, Mary Cotton Library",66522,1
"Sabetha, Mary Cotton Library",66527,2
"Sabetha, Mary Cotton Library",66534,2966
"Sabetha, Mary Cotton Library",66536,1
"Sabetha, Mary Cotton Library",66538,18
"Sabetha, Mary Cotton Library",66550,36
"Sabetha, Mary Cotton Library",67062,1
"Sabetha, Mary Cotton Library",67114,1
"Sabetha, Mary Cotton Library",67460,1
"Sabetha, Mary Cotton Library",67501,3
"Sabetha, Mary Cotton Library",67579,1
"Sabetha, Mary Cotton Library",67601,2
"Sabetha, Mary Cotton Library",67735,1
"Sabetha, Mary Cotton Library",67835,2
"Sabetha, Mary Cotton Library",68337,32
"Sabetha, Mary Cotton Library",68376,172
"Sabetha, Mary Cotton Library",-,136
"Seneca Free Library",66403,94
"Seneca Free Library",66404,183
"Seneca Free Library",66408,58
"Seneca Free Library",66415,58
"Seneca Free Library",66417,33
"Seneca Free Library",66428,48
"Seneca Free Library",66534,87
"Seneca Free Library",66538,1151
"Seneca Free Library",66544,4
"Seneca Free Library",66550,16
"Seneca Free Library",68420,23
"Silver Lake Library",0,33
"Silver Lake Library",66047,2
"Silver Lake Library",66088,19
"Silver Lake Library",66414,3
"Silver Lake Library",66418,1
"Silver Lake Library",66429,6
"Silver Lake Library",66432,1
"Silver Lake Library",66526,1
"Silver Lake Library",66533,57
"Silver Lake Library",66536,1
"Silver Lake Library",66539,1009
"Silver Lake Library",66604,12
"Silver Lake Library",66614,29
"Silver Lake Library",66615,4
"Silver Lake Library",66617,95
"Silver Lake Library",66618,170
"Silver Lake Library",66801,3
"Tonganoxie Public Library",0,102
"Tonganoxie Public Library",64118,123
"Tonganoxie Public Library",66007,15
"Tonganoxie Public Library",66012,46
"Tonganoxie Public Library",66020,30
"Tonganoxie Public Library",66044,124
"Tonganoxie Public Library",66046,5
"Tonganoxie Public Library",66047,1
"Tonganoxie Public Library",66048,227
"Tonganoxie Public Library",66052,74
"Tonganoxie Public Library",66054,176
"Tonganoxie Public Library",66061,3
"Tonganoxie Public Library",66062,1
"Tonganoxie Public Library",-,35
"Tonganoxie Public Library",66086,3199
"Tonganoxie Public Library",66109,55
"Tonganoxie Public Library",66203,1
"Tonganoxie Public Library",66226,2
"Tonganoxie Public Library",66512,3
"Valley Falls, Delaware Township Library",0,1
"Valley Falls, Delaware Township Library",66054,1
"Valley Falls, Delaware Township Library",66060,17
"Valley Falls, Delaware Township Library",66066,3
"Valley Falls, Delaware Township Library",66088,495
"Valley Falls, Delaware Township Library",-,1
"Valley Falls, Delaware Township Library",66419,73
"Valley Falls, Delaware Township Library",66512,1
"Wellsville City Library",66006,8
"Wellsville City Library",66021,62
"Wellsville City Library",66025,3
"Wellsville City Library",66030,65
"Wellsville City Library",66062,9
"Wellsville City Library",66067,29
"Wellsville City Library",66076,1
"Wellsville City Library",66092,1636
"Wellsville City Library",66095,9
"Wellsville City Library",66524,1
"Wetmore Public Library",66428,31
"Wetmore Public Library",66516,4
"Wetmore Public Library",66538,20
"Wetmore Public Library",66550,264
"Williamsburg Community Library",66032,1
"Williamsburg Community Library",66067,17
"Williamsburg Community Library",66076,4
"Williamsburg Community Library",66095,320
"Williamsburg Community Library",66528,21
"Williamsburg Community Library",66713,1
"Williamsburg Community Library",66801,4
"Williamsburg Community Library",67107,1
"Williamsburg Community Library",67114,1
"Williamsburg Community Library",67432,1
"Williamsburg Community Library",67735,1
"Winchester Public Library",66016,7
"Winchester Public Library",66020,43
"Winchester Public Library",66032,1
"Winchester Public Library",66048,9
"Winchester Public Library",66054,58
"Winchester Public Library",66060,1
"Winchester Public Library",66066,62
"Winchester Public Library",66071,2
"Winchester Public Library",66088,14
"Winchester Public Library",66097,210
"Winchester Public Library",66441,1
"Winchester Public Library",67756,1
"Winchester Public Library",-,1
