Library,"Borrower zipcode","Checkouts + renewals"
"Bonner Springs City Library",66053,7
"Bonner Springs City Library",66061,4
"Bonner Springs City Library",66062,50
"Bonner Springs City Library",66075,1
"Bonner Springs City Library",66086,66
"Bonner Springs City Library",66102,6
"Bonner Springs City Library",66104,2
"Bonner Springs City Library",66106,1
"Bonner Springs City Library",66109,737
"Bonner Springs City Library",66111,392
"Bonner Springs City Library",66113,178
"Bonner Springs City Library",66202,1
"Bonner Springs City Library",66213,12
"Bonner Springs City Library",66215,1
"Bonner Springs City Library",66216,19
"Bonner Springs City Library",66218,200
"Bonner Springs City Library",66219,3
"Bonner Springs City Library",66220,1
"Bonner Springs City Library",66226,184
"Bonner Springs City Library",66227,11
"Bonner Springs City Library",66441,2
"Bonner Springs City Library",66451,1
"Bonner Springs City Library",66502,1
"Bonner Springs City Library",66536,2
"Bonner Springs City Library",66547,3
"Bonner Springs City Library",66701,1
"Bonner Springs City Library",66720,1
"Bonner Springs City Library",66801,2
"Bonner Springs City Library",66856,1
"Bonner Springs City Library",66901,1
"Bonner Springs City Library",67002,1
"Bonner Springs City Library",67037,1
"Bonner Springs City Library",67042,1
"Bonner Springs City Library",67062,3
"Bonner Springs City Library",67063,1
"Bonner Springs City Library",67110,5
"Bonner Springs City Library",67114,1
"Bonner Springs City Library",67152,1
"Bonner Springs City Library",67154,1
"Bonner Springs City Library",67219,1
"Bonner Springs City Library",67401,1
"Bonner Springs City Library",67420,2
"Bonner Springs City Library",67449,2
"Bonner Springs City Library",67456,2
"Bonner Springs City Library",67501,1
"Bonner Springs City Library",67558,2
"Bonner Springs City Library",67579,1
"Bonner Springs City Library",67654,7
"Bonner Springs City Library",67701,1
"Bonner Springs City Library",67735,1
"Bonner Springs City Library",-,25
"Bonner Springs City Library",67834,1
"Bonner Springs City Library",67864,1
"Burlingame Community Library",0,28
"Burlingame Community Library",66076,1
"Burlingame Community Library",66413,822
"Burlingame Community Library",66414,33
"Burlingame Community Library",66431,1
"Burlingame Community Library",66523,9
"Burlingame Community Library",66524,6
"Burlingame Community Library",66537,2
"Burlingame Community Library",66833,6
"Carbondale City Library",66409,5
"Carbondale City Library",66413,8
"Carbondale City Library",66414,478
"Carbondale City Library",66523,31
"Carbondale City Library",66524,8
"Carbondale City Library",66537,163
"Carbondale City Library",66546,34
"Centralia Community Library",66415,226
"Centralia Community Library",66417,1
"Centralia Community Library",66521,3
"Centralia Community Library",66538,10
"Centralia Community Library",66544,10
"Corning City Library",66417,6
"Doniphan County Library - Elwood",64505,4
"Doniphan County Library - Elwood",66024,60
"Doniphan County Library - Elwood",66087,11
"Doniphan County Library - Elwood",66090,52
"Doniphan County Library - Highland",0,2
"Doniphan County Library - Highland",66002,11
"Doniphan County Library - Highland",66008,5
"Doniphan County Library - Highland",66017,35
"Doniphan County Library - Highland",66035,373
"Doniphan County Library - Highland",66087,35
"Doniphan County Library - Highland",66094,14
"Doniphan County Library - Highland",66434,35
"Doniphan County Library - Troy",0,2
"Doniphan County Library - Troy",64505,2
"Doniphan County Library - Troy",66002,37
"Doniphan County Library - Troy",66008,54
"Doniphan County Library - Troy",66017,29
"Doniphan County Library - Troy",66024,21
"Doniphan County Library - Troy",66035,84
"Doniphan County Library - Troy",66087,508
"Doniphan County Library - Troy",66090,141
"Doniphan County Library - Troy",66094,7
"Doniphan County Library - Troy",66532,4
"Doniphan County Library - Wathena",66002,4
"Doniphan County Library - Wathena",66017,7
"Doniphan County Library - Wathena",66024,4
"Doniphan County Library - Wathena",66087,37
"Doniphan County Library - Wathena",66090,370
"Effingham Community Library",0,5
"Effingham Community Library",66023,269
"Effingham Community Library",66041,1
"Effingham Community Library",66058,4
"Effingham Community Library",66088,5
"Eudora Community Library",0,42
"Eudora Community Library",66018,83
"Eudora Community Library",66021,3
"Eudora Community Library",66025,1787
"Eudora Community Library",66044,97
"Eudora Community Library",66046,15
"Eudora Community Library",66047,78
"Eudora Community Library",66049,4
"Eudora Community Library",66052,24
"Eudora Community Library",66086,1
"Everest, Barnes Reading Room",66041,4
"Everest, Barnes Reading Room",66058,2
"Everest, Barnes Reading Room",66424,397
"Everest, Barnes Reading Room",66434,13
"Everest, Barnes Reading Room",66439,41
"Hiawatha, Morrill Public Library",0,9
"Hiawatha, Morrill Public Library",-,5
"Hiawatha, Morrill Public Library",66035,10
"Hiawatha, Morrill Public Library",66053,7
"Hiawatha, Morrill Public Library",66087,63
"Hiawatha, Morrill Public Library",66094,55
"Hiawatha, Morrill Public Library",66415,14
"Hiawatha, Morrill Public Library",66424,11
"Hiawatha, Morrill Public Library",66425,17
"Hiawatha, Morrill Public Library",66427,1
"Hiawatha, Morrill Public Library",66434,2071
"Hiawatha, Morrill Public Library",66439,70
"Hiawatha, Morrill Public Library",66441,1
"Hiawatha, Morrill Public Library",66515,7
"Hiawatha, Morrill Public Library",66527,37
"Hiawatha, Morrill Public Library",66532,113
"Hiawatha, Morrill Public Library",66534,195
"Hiawatha, Morrill Public Library",66547,3
"Hiawatha, Morrill Public Library",66749,1
"Hiawatha, Morrill Public Library",66801,2
"Hiawatha, Morrill Public Library",67037,1
"Hiawatha, Morrill Public Library",67114,1
"Hiawatha, Morrill Public Library",67432,1
"Hiawatha, Morrill Public Library",67467,1
"Hiawatha, Morrill Public Library",67601,4
"Hiawatha, Morrill Public Library",67654,1
"Hiawatha, Morrill Public Library",67701,4
"Hiawatha, Morrill Public Library",67735,2
"Hiawatha, Morrill Public Library",67748,1
"Hiawatha, Morrill Public Library",67835,1
"Hiawatha, Morrill Public Library",67860,4
"Hiawatha, Morrill Public Library",68376,3
"Highland Community College",0,26
"Highland Community College",64506,3
"Highland Community College",66002,1
"Highland Community College",66035,7
"Highland Community College",66043,2
"Highland Community College",66066,1
"Highland Community College",66087,6
"Highland Community College",66402,2
"Highland Community College",66414,1
"Highland Community College",66427,2
"Highland Community College",66434,5
"Highland Community College",66512,1
"Highland Community College",66604,1
"Highland Community College",66614,3
"Highland Community College",66619,16
"Highland Community College",67487,1
"Highland Community College",-,34
"Holton, Beck-Bookman Library",0,6
"Holton, Beck-Bookman Library",66023,26
"Holton, Beck-Bookman Library",66058,3
"Holton, Beck-Bookman Library",66088,5
"Holton, Beck-Bookman Library",66416,133
"Holton, Beck-Bookman Library",66418,1
"Holton, Beck-Bookman Library",66419,35
"Holton, Beck-Bookman Library",66432,32
"Holton, Beck-Bookman Library",66434,9
"Holton, Beck-Bookman Library",66436,1556
"Holton, Beck-Bookman Library",66439,1
"Holton, Beck-Bookman Library",66440,142
"Holton, Beck-Bookman Library",66509,278
"Holton, Beck-Bookman Library",66512,1
"Holton, Beck-Bookman Library",66516,46
"Holton, Beck-Bookman Library",66540,46
"Holton, Beck-Bookman Library",66547,3
"Holton, Beck-Bookman Library",66550,5
"Holton, Beck-Bookman Library",66552,35
"Holton, Beck-Bookman Library",66801,1
"Holton, Beck-Bookman Library",66839,3
"Holton, Beck-Bookman Library",67002,1
"Holton, Beck-Bookman Library",67042,1
"Holton, Beck-Bookman Library",67107,1
"Holton, Beck-Bookman Library",67110,2
"Holton, Beck-Bookman Library",67432,2
"Holton, Beck-Bookman Library",67504,1
"Holton, Beck-Bookman Library",-,2
"Holton, Beck-Bookman Library",67558,3
"Holton, Beck-Bookman Library",67579,4
"Holton, Beck-Bookman Library",67654,1
"Holton, Beck-Bookman Library",67665,1
"Holton, Beck-Bookman Library",67831,1
"Holton, Beck-Bookman Library",67860,1
"Holton, Beck-Bookman Library",67861,1
"Horton Public Library",0,14
"Horton Public Library",66058,2
"Horton Public Library",66424,10
"Horton Public Library",66434,16
"Horton Public Library",66439,132
"Lansing Community Library",0,25
"Lansing Community Library",66002,6
"Lansing Community Library",66007,5
"Lansing Community Library",66020,30
"Lansing Community Library",66027,1
"Lansing Community Library",66042,8
"Lansing Community Library",66043,1532
"Lansing Community Library",66048,645
"Lansing Community Library",66088,1
"Lansing Community Library",66109,40
"Lansing Community Library",66218,2
"Lansing Community Library",-,2
"Leavenworth Public Library",0,28
"Leavenworth Public Library",64098,1
"Leavenworth Public Library",66002,30
"Leavenworth Public Library",66007,6
"Leavenworth Public Library",66020,213
"Leavenworth Public Library",66023,25
"Leavenworth Public Library",66026,10
"Leavenworth Public Library",66027,1193
"Leavenworth Public Library",66043,466
"Leavenworth Public Library",66044,1
"Leavenworth Public Library",66048,7958
"Leavenworth Public Library",66054,18
"Leavenworth Public Library",66061,23
"Leavenworth Public Library",66066,9
"Leavenworth Public Library",66086,30
"Leavenworth Public Library",66109,31
"Leavenworth Public Library",66210,20
"Leavenworth Public Library",66212,1
"Leavenworth Public Library",66227,6
"Leavenworth Public Library",66549,6
"Leavenworth Public Library",66604,5
"Leavenworth Public Library",-,25
"Linwood Community Library",66012,73
"Linwood Community Library",66018,32
"Linwood Community Library",66025,18
"Linwood Community Library",66044,62
"Linwood Community Library",66046,20
"Linwood Community Library",66049,4
"Linwood Community Library",66052,434
"Linwood Community Library",66053,2
"Linwood Community Library",66073,8
"Linwood Community Library",66086,9
"Lyndon Carnegie Library",0,20
"Lyndon Carnegie Library",66104,7
"Lyndon Carnegie Library",66212,5
"Lyndon Carnegie Library",66218,1
"Lyndon Carnegie Library",66414,35
"Lyndon Carnegie Library",66451,536
"Lyndon Carnegie Library",66510,44
"Lyndon Carnegie Library",66523,14
"Lyndon Carnegie Library",66528,20
"Lyndon Carnegie Library",66537,53
"Lyndon Carnegie Library",66543,94
"Lyndon Carnegie Library",66614,4
"Lyndon Carnegie Library",66860,2
"McLouth Public Library",0,1
"McLouth Public Library",66020,7
"McLouth Public Library",66048,2
"McLouth Public Library",66054,200
"McLouth Public Library",66086,4
"Meriden-Ozawkie Public Library",,1
"Meriden-Ozawkie Public Library",0,61
"Meriden-Ozawkie Public Library",66012,1
"Meriden-Ozawkie Public Library",66066,4
"Meriden-Ozawkie Public Library",66070,215
"Meriden-Ozawkie Public Library",66073,17
"Meriden-Ozawkie Public Library",66086,1
"Meriden-Ozawkie Public Library",66088,230
"Meriden-Ozawkie Public Library",66409,26
"Meriden-Ozawkie Public Library",66429,9
"Meriden-Ozawkie Public Library",66436,8
"Meriden-Ozawkie Public Library",66440,98
"Meriden-Ozawkie Public Library",66509,3
"Meriden-Ozawkie Public Library",66510,5
"Meriden-Ozawkie Public Library",66512,1010
"Meriden-Ozawkie Public Library",66542,75
"Meriden-Ozawkie Public Library",66604,11
"Meriden-Ozawkie Public Library",66608,3
"Meriden-Ozawkie Public Library",66614,34
"Meriden-Ozawkie Public Library",66615,70
"Meriden-Ozawkie Public Library",66617,178
"Northeast Kansas Library System",0,8
"Northeast Kansas Library System",66044,19
"Northeast Kansas Library System",66047,3
"Northeast Kansas Library System",66049,54
"Nortonville Public Library",0,9
"Nortonville Public Library",66060,214
"Nortonville Public Library",66088,10
"Nortonville Public Library",66419,6
"Osage City Library",0,65
"Osage City Library",66402,41
"Osage City Library",66413,73
"Osage City Library",66451,30
"Osage City Library",66523,1694
"Osage City Library",66524,1
"Osage City Library",66528,1
"Osage City Library",66537,18
"Osage City Library",66543,53
"Osage City Library",66614,1
"Osage City Library",66617,2
"Osage City Library",66830,16
"Osage City Library",66868,45
"Osawatomie Public Library",0,18
"Osawatomie Public Library",66002,1
"Osawatomie Public Library",66014,1
"Osawatomie Public Library",66026,1
"Osawatomie Public Library",66040,10
"Osawatomie Public Library",66042,79
"Osawatomie Public Library",66048,7
"Osawatomie Public Library",66049,14
"Osawatomie Public Library",66053,24
"Osawatomie Public Library",66064,731
"Osawatomie Public Library",66067,16
"Osawatomie Public Library",66071,100
"Osawatomie Public Library",66072,103
"Osawatomie Public Library",66079,4
"Osawatomie Public Library",66083,12
"Osawatomie Public Library",66086,2
"Osawatomie Public Library",66441,1
"Osawatomie Public Library",66502,1
"Osawatomie Public Library",66839,1
"Osawatomie Public Library",67002,1
"Osawatomie Public Library",67114,1
"Osawatomie Public Library",67156,1
"Osawatomie Public Library",-,12
"Osawatomie Public Library",67530,2
"Osawatomie Public Library",67901,1
"Oskaloosa Public Library",-,3
"Oskaloosa Public Library",66050,1
"Oskaloosa Public Library",66054,24
"Oskaloosa Public Library",66060,5
"Oskaloosa Public Library",66066,619
"Oskaloosa Public Library",66070,97
"Oskaloosa Public Library",66073,48
"Oskaloosa Public Library",66086,3
"Oskaloosa Public Library",66088,4
"Oskaloosa Public Library",66097,6
"Oskaloosa Public Library",66512,12
"Ottawa Library",66006,15
"Ottawa Library",66030,7
"Ottawa Library",66032,53
"Ottawa Library",66044,17
"Ottawa Library",66046,8
"Ottawa Library",66053,3
"Ottawa Library",66064,42
"Ottawa Library",66067,5007
"Ottawa Library",66071,11
"Ottawa Library",66076,424
"Ottawa Library",66078,255
"Ottawa Library",66079,258
"Ottawa Library",66080,104
"Ottawa Library",66092,207
"Ottawa Library",66095,189
"Ottawa Library",66223,2
"Ottawa Library",66441,2
"Ottawa Library",66451,24
"Ottawa Library",66501,5
"Ottawa Library",66510,25
"Ottawa Library",66524,4
"Ottawa Library",66528,72
"Ottawa Library",66537,7
"Ottawa Library",66543,11
"Ottawa Library",66547,2
"Ottawa Library",66748,2
"Ottawa Library",66839,1
"Ottawa Library",66846,3
"Ottawa Library",66871,2
"Ottawa Library",66935,2
"Ottawa Library",67002,1
"Ottawa Library",67107,3
"Ottawa Library",67114,1
"Ottawa Library",67219,1
"Ottawa Library",67337,1
"Ottawa Library",67449,1
"Ottawa Library",67558,1
"Ottawa Library",67601,2
"Ottawa Library",67654,1
"Ottawa Library",67752,1
"Ottawa Library",-,5
"Ottawa Library",67801,1
"Ottawa Library",67846,1
"Ottawa Library",67880,1
"Ottawa Library",67901,1
"Overbrook Public Library",66046,18
"Overbrook Public Library",66047,1
"Overbrook Public Library",66076,131
"Overbrook Public Library",66409,15
"Overbrook Public Library",66414,110
"Overbrook Public Library",66524,735
"Overbrook Public Library",66528,22
"Overbrook Public Library",66537,72
"Overbrook Public Library",66546,2
"Overbrook Public Library",66606,5
"Overbrook Public Library",66611,8
"Overbrook Public Library",67401,15
"Paola Free Library",0,129
"Paola Free Library",66026,8
"Paola Free Library",66032,2
"Paola Free Library",66033,3
"Paola Free Library",66040,14
"Paola Free Library",66042,15
"Paola Free Library",66049,7
"Paola Free Library",66053,51
"Paola Free Library",66056,1
"Paola Free Library",66062,19
"Paola Free Library",66064,49
"Paola Free Library",66067,1
"Paola Free Library",66071,2146
"Paola Free Library",66072,27
"Paola Free Library",66078,2
"Paola Free Library",66083,7
"Paola Free Library",66441,2
"Paola Free Library",66547,1
"Paola Free Library",66713,1
"Paola Free Library",67045,1
"Paola Free Library",67114,1
"Paola Free Library",67357,1
"Paola Free Library",67530,1
"Paola Free Library",67558,8
"Paola Free Library",67701,14
"Paola Free Library",67735,1
"Paola Free Library",-,2
"Perry-Lecompton Community Library",66050,11
"Perry-Lecompton Community Library",66066,2
"Perry-Lecompton Community Library",66070,1
"Perry-Lecompton Community Library",66073,79
"Perry-Lecompton Community Library",66607,9
"Pomona Community Library",0,3
"Pomona Community Library",66006,43
"Pomona Community Library",66007,1
"Pomona Community Library",66067,2
"Pomona Community Library",66076,72
"Pomona Community Library",66451,1
"Pomona Community Library",66524,2
"Pomona Community Library",66528,17
"Pomona Community Library",66543,4
"Pomona Community Library",-,5
"Prairie Hills Schools - Axtell Public School",0,9
"Prairie Hills Schools - Axtell Public School",66044,1
"Prairie Hills Schools - Axtell Public School",66403,520
"Prairie Hills Schools - Sabetha Elementary School",0,15
"Prairie Hills Schools - Sabetha Elementary School",66534,2130
"Prairie Hills Schools - Sabetha High School",66534,18
"Prairie Hills Schools - Sabetha High School",66801,1
"Prairie Hills Schools - Sabetha High School",67042,1
"Prairie Hills Schools - Sabetha High School",67449,1
"Prairie Hills Schools - Sabetha High School",-,2
"Prairie Hills Schools - Sabetha Middle School",0,2
"Prairie Hills Schools - Sabetha Middle School",66534,157
"Prairie Hills Schools - Wetmore Academic Center",66550,373
"Richmond Public Library",66032,4
"Richmond Public Library",66033,37
"Richmond Public Library",66078,32
"Richmond Public Library",66080,315
"Rossville Community Library",0,15
"Rossville Community Library",66066,1
"Rossville Community Library",66416,2
"Rossville Community Library",66418,187
"Rossville Community Library",66422,2
"Rossville Community Library",66423,12
"Rossville Community Library",66507,260
"Rossville Community Library",66533,834
"Rossville Community Library",66536,303
"Rossville Community Library",66539,82
"Rossville Community Library",66610,1
"Rossville Community Library",66611,9
"Rossville Community Library",66614,11
"Rossville Community Library",66615,29
"Rossville Community Library",66618,14
"Rossville Community Library",66619,2
"Rossville Community Library",-,10
"Sabetha, Mary Cotton Library",0,4
"Sabetha, Mary Cotton Library",66023,22
"Sabetha, Mary Cotton Library",66032,1
"Sabetha, Mary Cotton Library",66053,4
"Sabetha, Mary Cotton Library",66403,1
"Sabetha, Mary Cotton Library",66408,55
"Sabetha, Mary Cotton Library",66425,48
"Sabetha, Mary Cotton Library",66434,105
"Sabetha, Mary Cotton Library",66436,6
"Sabetha, Mary Cotton Library",66515,236
"Sabetha, Mary Cotton Library",66527,27
"Sabetha, Mary Cotton Library",66534,2768
"Sabetha, Mary Cotton Library",66538,3
"Sabetha, Mary Cotton Library",66550,17
"Sabetha, Mary Cotton Library",66604,1
"Sabetha, Mary Cotton Library",66839,1
"Sabetha, Mary Cotton Library",67002,1
"Sabetha, Mary Cotton Library",67062,1
"Sabetha, Mary Cotton Library",67156,1
"Sabetha, Mary Cotton Library",67401,3
"Sabetha, Mary Cotton Library",67456,1
"Sabetha, Mary Cotton Library",67601,1
"Sabetha, Mary Cotton Library",67864,1
"Sabetha, Mary Cotton Library",68337,4
"Sabetha, Mary Cotton Library",68376,80
"Sabetha, Mary Cotton Library",-,181
"Seneca Free Library",66403,118
"Seneca Free Library",66404,217
"Seneca Free Library",66408,31
"Seneca Free Library",66415,41
"Seneca Free Library",66417,81
"Seneca Free Library",66428,31
"Seneca Free Library",66521,2
"Seneca Free Library",66534,23
"Seneca Free Library",66538,958
"Seneca Free Library",66544,4
"Seneca Free Library",66550,16
"Seneca Free Library",66968,3
"Seneca Free Library",68420,13
"Silver Lake Library",0,28
"Silver Lake Library",66047,2
"Silver Lake Library",66088,23
"Silver Lake Library",66418,1
"Silver Lake Library",66429,2
"Silver Lake Library",66526,1
"Silver Lake Library",66533,15
"Silver Lake Library",66536,1
"Silver Lake Library",66539,986
"Silver Lake Library",66547,4
"Silver Lake Library",66604,22
"Silver Lake Library",66615,4
"Silver Lake Library",66617,90
"Silver Lake Library",66618,209
"Silver Lake Library",66801,1
"Tonganoxie Public Library",0,102
"Tonganoxie Public Library",64118,16
"Tonganoxie Public Library",64151,3
"Tonganoxie Public Library",66002,1
"Tonganoxie Public Library",66006,1
"Tonganoxie Public Library",66007,23
"Tonganoxie Public Library",66012,26
"Tonganoxie Public Library",66018,1
"Tonganoxie Public Library",66020,44
"Tonganoxie Public Library",66025,5
"Tonganoxie Public Library",66044,99
"Tonganoxie Public Library",66046,1
"Tonganoxie Public Library",66048,206
"Tonganoxie Public Library",66049,5
"Tonganoxie Public Library",66052,66
"Tonganoxie Public Library",66054,119
"Tonganoxie Public Library",66066,13
"Tonganoxie Public Library",-,65
"Tonganoxie Public Library",66086,2978
"Tonganoxie Public Library",66087,4
"Tonganoxie Public Library",66109,38
"Tonganoxie Public Library",66226,4
"Valley Falls, Delaware Township Library",66023,1
"Valley Falls, Delaware Township Library",66054,3
"Valley Falls, Delaware Township Library",66060,12
"Valley Falls, Delaware Township Library",66088,391
"Valley Falls, Delaware Township Library",66419,87
"Wellsville City Library",66006,3
"Wellsville City Library",66021,124
"Wellsville City Library",66025,2
"Wellsville City Library",66030,124
"Wellsville City Library",66061,2
"Wellsville City Library",66062,5
"Wellsville City Library",66067,20
"Wellsville City Library",66071,8
"Wellsville City Library",66076,2
"Wellsville City Library",66092,1729
"Wellsville City Library",66095,14
"Wellsville City Library",66219,7
"Wetmore Public Library",0,10
"Wetmore Public Library",66428,14
"Wetmore Public Library",66516,3
"Wetmore Public Library",66538,16
"Wetmore Public Library",66550,260
"Williamsburg Community Library",-,7
"Williamsburg Community Library",66053,1
"Williamsburg Community Library",66067,31
"Williamsburg Community Library",66095,314
"Williamsburg Community Library",66411,1
"Williamsburg Community Library",66501,2
"Williamsburg Community Library",66508,1
"Williamsburg Community Library",66528,4
"Williamsburg Community Library",66749,1
"Williamsburg Community Library",66871,4
"Williamsburg Community Library",67654,1
"Winchester Public Library",0,2
"Winchester Public Library",66002,8
"Winchester Public Library",66054,69
"Winchester Public Library",66060,2
"Winchester Public Library",66066,38
"Winchester Public Library",66088,32
"Winchester Public Library",66097,213
"Winchester Public Library",66436,1
"Winchester Public Library",66547,1
"Winchester Public Library",66749,1
"Winchester Public Library",67026,1
"Winchester Public Library",67114,1
"Winchester Public Library",67501,1
