branchname,ZIP_CODE,BORROWER_COUNT,RENEWED_LM,ADDED_LM,DELETED_LM
"Highland Community College",66549,48,,,
"Highland Community College",66550,36,,,
"Highland Community College",66552,11,,,
"Highland Community College",66604,112,,6,
"Highland Community College",66605,68,,3,
"Highland Community College",66606,48,,2,
"Highland Community College",66607,25,,,
"Highland Community College",66608,20,,1,
"Highland Community College",66609,26,,4,
"Highland Community College",66610,29,,2,
"Highland Community College",66611,52,,2,
"Highland Community College",66614,152,,2,
"Highland Community College",66615,30,,,
"Highland Community College",66616,23,,,
"Highland Community College",66617,109,,4,
"Highland Community College",66618,82,,1,
"Highland Community College",66619,12,,,
"Highland Community College",66801,9,,,
"Highland Community College",66839,1,,,
"Highland Community College",66856,1,,,
"Highland Community College",66868,2,,,
"Highland Community College",66871,1,,,
"Highland Community College",66945,15,,,
"Highland Community College",67042,1,,,
"Highland Community College",67401,29,,,
"Highland Community College",67501,6,,,
"Highland Community College",67530,1,,,
"Highland Community College",67654,1,,,
"Highland Community College",67701,2,,1,
"Highland Community College",67846,3,,,
"Highland Community College",68355,24,,,
"Holton, Beck-Bookman Library",-,6,,1,
"Holton, Beck-Bookman Library",0,71,,6,
"Holton, Beck-Bookman Library",66002,1,,,
"Holton, Beck-Bookman Library",66006,2,,,
"Holton, Beck-Bookman Library",66012,1,,,
"Holton, Beck-Bookman Library",66017,1,,,
"Holton, Beck-Bookman Library",66023,4,,1,
"Holton, Beck-Bookman Library",66032,1,,,
"Holton, Beck-Bookman Library",66035,3,,,
"Holton, Beck-Bookman Library",66040,2,,,
"Holton, Beck-Bookman Library",66043,1,,,
"Holton, Beck-Bookman Library",66044,1,,,
"Holton, Beck-Bookman Library",66047,8,,8,
"Holton, Beck-Bookman Library",66048,1,,,
"Holton, Beck-Bookman Library",66049,3,,,
"Holton, Beck-Bookman Library",66052,1,,,
"Holton, Beck-Bookman Library",66053,1,,,
"Holton, Beck-Bookman Library",66058,16,,,
"Holton, Beck-Bookman Library",66060,1,,,
"Holton, Beck-Bookman Library",66061,1,,,
"Holton, Beck-Bookman Library",66064,1,,,
"Holton, Beck-Bookman Library",66066,1,,,
"Holton, Beck-Bookman Library",66067,1,,,
"Holton, Beck-Bookman Library",66070,2,,,
"Holton, Beck-Bookman Library",66071,1,,,
"Holton, Beck-Bookman Library",66072,1,,,
"Holton, Beck-Bookman Library",66076,1,,,
"Holton, Beck-Bookman Library",66080,1,,,
"Holton, Beck-Bookman Library",66086,1,,,
"Holton, Beck-Bookman Library",66087,1,,,
"Holton, Beck-Bookman Library",66088,10,,,
"Holton, Beck-Bookman Library",66092,1,,,
"Holton, Beck-Bookman Library",66097,1,,,
"Holton, Beck-Bookman Library",66102,1,,,
"Holton, Beck-Bookman Library",66218,1,,,
"Holton, Beck-Bookman Library",66408,1,,,
"Holton, Beck-Bookman Library",66411,2,,,
"Holton, Beck-Bookman Library",66413,1,,,
"Holton, Beck-Bookman Library",66415,1,,,
"Holton, Beck-Bookman Library",66416,134,4,1,
"Holton, Beck-Bookman Library",66417,4,,,
"Holton, Beck-Bookman Library",66418,29,,,
"Holton, Beck-Bookman Library",66419,103,1,,
"Holton, Beck-Bookman Library",66422,2,,,
"Holton, Beck-Bookman Library",66424,1,,,
"Holton, Beck-Bookman Library",66425,2,,,
"Holton, Beck-Bookman Library",66427,2,,,
"Holton, Beck-Bookman Library",66428,12,,,
"Holton, Beck-Bookman Library",66432,27,,,
"Holton, Beck-Bookman Library",66434,6,,,
"Holton, Beck-Bookman Library",66436,2436,30,8,2
"Holton, Beck-Bookman Library",66439,30,1,,
"Holton, Beck-Bookman Library",66440,121,1,,
"Holton, Beck-Bookman Library",66441,1,,,
"Holton, Beck-Bookman Library",66451,1,,,
"Holton, Beck-Bookman Library",66502,1,,,
"Holton, Beck-Bookman Library",66508,2,,,
"Holton, Beck-Bookman Library",66509,447,3,3,
"Holton, Beck-Bookman Library",66512,2,,,
"Holton, Beck-Bookman Library",66516,64,1,,
"Holton, Beck-Bookman Library",66521,19,,,
"Holton, Beck-Bookman Library",66523,2,,,
"Holton, Beck-Bookman Library",66527,3,,,
"Holton, Beck-Bookman Library",66533,1,1,,
"Holton, Beck-Bookman Library",66534,4,,,
"Holton, Beck-Bookman Library",66536,1,,,
"Holton, Beck-Bookman Library",66540,130,3,,
"Holton, Beck-Bookman Library",66547,2,,,
"Holton, Beck-Bookman Library",66548,1,,,
"Holton, Beck-Bookman Library",66550,39,,,
"Holton, Beck-Bookman Library",66552,59,,,
"Holton, Beck-Bookman Library",66604,5,,,
"Holton, Beck-Bookman Library",66605,1,,,
"Holton, Beck-Bookman Library",66606,3,,,
"Holton, Beck-Bookman Library",66607,5,,,
"Holton, Beck-Bookman Library",66608,4,,,
"Holton, Beck-Bookman Library",66609,2,,,
"Holton, Beck-Bookman Library",66611,3,,,
"Holton, Beck-Bookman Library",66614,8,,1,
"Holton, Beck-Bookman Library",66615,1,,,
"Holton, Beck-Bookman Library",66616,3,,,
"Holton, Beck-Bookman Library",66617,15,,,
"Holton, Beck-Bookman Library",66618,8,,,
"Holton, Beck-Bookman Library",66619,7,,,
"Holton, Beck-Bookman Library",66749,2,,,
"Holton, Beck-Bookman Library",66801,1,,,
"Holton, Beck-Bookman Library",66839,2,,,
"Holton, Beck-Bookman Library",66856,1,,,
"Holton, Beck-Bookman Library",66871,1,,,
"Holton, Beck-Bookman Library",66945,1,,,
"Holton, Beck-Bookman Library",67042,2,,,
"Holton, Beck-Bookman Library",67401,3,,,
"Holton, Beck-Bookman Library",67439,2,,,
"Holton, Beck-Bookman Library",67501,1,,,
"Holton, Beck-Bookman Library",67530,2,,,
"Holton, Beck-Bookman Library",67550,3,,,
"Holton, Beck-Bookman Library",67654,3,,,
"Holton, Beck-Bookman Library",67701,2,,,
"Holton, Beck-Bookman Library",67846,3,,,
"Horton Public Library",-,6,,1,
"Horton Public Library",0,38,1,1,
"Horton Public Library",64507,1,,,
"Horton Public Library",66002,2,,,
"Horton Public Library",66006,1,,,
"Horton Public Library",66007,1,,,
"Horton Public Library",66023,2,,,
"Horton Public Library",66025,1,,,
"Horton Public Library",66032,1,,,
"Horton Public Library",66035,1,,,
"Horton Public Library",66040,2,,,
"Horton Public Library",66041,1,,,
"Horton Public Library",66043,1,,,
"Horton Public Library",66047,8,,8,
"Horton Public Library",66048,1,,,
"Horton Public Library",66049,1,,,
"Horton Public Library",66053,1,,,
"Horton Public Library",66058,19,,,
"Horton Public Library",66061,1,,,
"Horton Public Library",66062,1,,,
"Horton Public Library",66064,1,,,
"Horton Public Library",66066,1,,1,
"Horton Public Library",66067,2,,,
"Horton Public Library",66071,1,,,
"Horton Public Library",66076,1,,,
"Horton Public Library",66080,1,,,
"Horton Public Library",66086,1,,,
"Horton Public Library",66087,1,,,
"Horton Public Library",66088,1,,,
"Horton Public Library",66094,2,,,
"Horton Public Library",66097,1,,,
"Horton Public Library",66403,1,,,
"Horton Public Library",66408,1,,,
"Horton Public Library",66415,1,,,
"Horton Public Library",66424,42,,,
"Horton Public Library",66425,1,,,
"Horton Public Library",66427,1,,,
"Horton Public Library",66428,1,,,
"Horton Public Library",66429,1,,,
"Horton Public Library",66434,33,1,,
"Horton Public Library",66436,5,,,
"Horton Public Library",66439,856,6,1,1
"Horton Public Library",66440,3,,,
"Horton Public Library",66441,1,,,1
"Horton Public Library",66451,1,,,
"Horton Public Library",66502,1,,,
"Horton Public Library",66508,2,,,
"Horton Public Library",66509,1,,,
"Horton Public Library",66515,1,,,
"Horton Public Library",66516,2,,,
"Horton Public Library",66521,1,,,
"Horton Public Library",66527,9,,,
"Horton Public Library",66532,2,,,
"Horton Public Library",66534,1,,,
"Horton Public Library",66536,2,,,
"Horton Public Library",66538,1,,,
"Horton Public Library",66540,1,,,
"Horton Public Library",66547,2,,,
"Horton Public Library",66552,9,,,
"Horton Public Library",66606,1,,,
"Horton Public Library",66749,2,,1,
"Horton Public Library",66801,1,,,
"Horton Public Library",66839,3,,,
"Horton Public Library",66856,1,,,
"Horton Public Library",66871,1,,,
"Horton Public Library",67042,3,,,
"Horton Public Library",67401,1,,,
"Horton Public Library",67439,1,,,
"Horton Public Library",67501,2,,,
"Horton Public Library",67530,2,,,
"Horton Public Library",67550,2,,,
"Horton Public Library",67654,4,,,
"Horton Public Library",67701,3,,,
"Horton Public Library",67846,2,,,
"Lansing Community Library",-,6,,,
"Lansing Community Library",0,7,,,
"Lansing Community Library",64079,2,,,
"Lansing Community Library",66002,2,,,
"Lansing Community Library",66007,19,,,
"Lansing Community Library",66012,2,,,
"Lansing Community Library",66020,8,,,
"Lansing Community Library",66027,48,,,
"Lansing Community Library",66043,2368,53,20,3
"Lansing Community Library",66044,11,,,
"Lansing Community Library",66046,1,,,
"Lansing Community Library",66047,8,,8,
"Lansing Community Library",66048,801,21,11,
"Lansing Community Library",66049,7,,,
"Lansing Community Library",66054,5,,,
"Lansing Community Library",66061,2,,,
"Lansing Community Library",66066,1,,,
"Lansing Community Library",66086,8,,,
"Lansing Community Library",66102,1,,,
"Lansing Community Library",66103,1,,,
"Lansing Community Library",66104,2,,,
"Lansing Community Library",66106,2,,,
"Lansing Community Library",66109,82,1,2,
"Lansing Community Library",66111,6,1,,
"Lansing Community Library",66112,1,,,
"Lansing Community Library",66202,3,,,
"Lansing Community Library",66212,3,,,
"Lansing Community Library",66213,1,,,
"Lansing Community Library",66215,1,,,
"Lansing Community Library",66226,6,,,
"Lansing Community Library",66436,1,,,
"Lansing Community Library",66604,1,,,
"Lansing Community Library",67042,1,,,
"Leavenworth Public Library",-,35,1,1,
"Leavenworth Public Library",0,50,,,
"Leavenworth Public Library",64079,19,,1,
"Leavenworth Public Library",64152,9,,,
"Leavenworth Public Library",64501,4,,,
"Leavenworth Public Library",64503,1,,,
"Leavenworth Public Library",64504,2,,,
"Leavenworth Public Library",64505,1,,,
"Leavenworth Public Library",64506,3,,,
"Leavenworth Public Library",66002,63,,,
"Leavenworth Public Library",66007,47,,,
"Leavenworth Public Library",66012,23,2,,
"Leavenworth Public Library",66016,2,,,
"Leavenworth Public Library",66018,2,,,
"Leavenworth Public Library",66020,296,11,3,
"Leavenworth Public Library",66023,2,,,
"Leavenworth Public Library",66025,1,,,
"Leavenworth Public Library",66026,1,,,
"Leavenworth Public Library",66027,1542,9,20,
"Leavenworth Public Library",66030,5,,,
"Leavenworth Public Library",66041,1,,,
"Leavenworth Public Library",66042,2,,,
"Leavenworth Public Library",66043,954,14,6,1
"Leavenworth Public Library",66044,23,,,
"Leavenworth Public Library",66046,3,,,
"Leavenworth Public Library",66047,16,,8,
"Leavenworth Public Library",66048,12120,213,86,1
"Leavenworth Public Library",66049,9,,,
"Leavenworth Public Library",66052,8,,,
"Leavenworth Public Library",66054,28,1,,
"Leavenworth Public Library",66058,1,,,
"Leavenworth Public Library",66060,4,,,
"Leavenworth Public Library",66061,13,1,,
"Leavenworth Public Library",66062,4,,,
"Leavenworth Public Library",66066,4,,,
"Leavenworth Public Library",66067,3,,,
"Leavenworth Public Library",66070,2,,,
"Leavenworth Public Library",66071,1,,,
"Leavenworth Public Library",66073,3,,,
"Leavenworth Public Library",66083,2,,,
"Leavenworth Public Library",66086,48,,,
"Leavenworth Public Library",66087,3,,,
"Leavenworth Public Library",66088,11,,,
"Leavenworth Public Library",66090,1,,,
"Leavenworth Public Library",66095,1,,,
"Leavenworth Public Library",66097,26,1,1,
"Leavenworth Public Library",66102,7,,,
"Leavenworth Public Library",66103,5,,,
"Leavenworth Public Library",66104,17,,,
"Leavenworth Public Library",66106,3,,,
"Leavenworth Public Library",66109,91,2,1,
"Leavenworth Public Library",66111,7,,,
"Leavenworth Public Library",66112,8,1,1,
"Leavenworth Public Library",66113,3,,,
"Leavenworth Public Library",66202,5,,,
"Leavenworth Public Library",66203,11,,,
"Leavenworth Public Library",66212,17,,,
"Leavenworth Public Library",66215,4,,,
"Leavenworth Public Library",66216,5,,,
"Leavenworth Public Library",66226,9,,,
"Leavenworth Public Library",66227,1,,,
"Leavenworth Public Library",66403,1,,,
"Leavenworth Public Library",66424,1,,,
"Leavenworth Public Library",66427,1,,,
"Leavenworth Public Library",66428,1,,,
"Leavenworth Public Library",66434,1,,,
"Leavenworth Public Library",66436,1,,,
"Leavenworth Public Library",66439,1,,,
"Leavenworth Public Library",66440,1,,,
"Leavenworth Public Library",66502,4,,,
"Leavenworth Public Library",66508,1,,,
"Leavenworth Public Library",66524,1,,,
"Leavenworth Public Library",66532,1,,,
"Leavenworth Public Library",66535,1,,,
"Leavenworth Public Library",66539,1,,,
"Leavenworth Public Library",66604,5,,,
"Leavenworth Public Library",66606,2,,,
"Leavenworth Public Library",66607,1,,,
"Leavenworth Public Library",66608,1,,,
"Leavenworth Public Library",66615,2,,,
"Leavenworth Public Library",66617,3,,,
"Leavenworth Public Library",66618,1,,,
"Leavenworth Public Library",66749,1,,,
"Leavenworth Public Library",66801,2,,,
"Leavenworth Public Library",66839,1,,,
"Leavenworth Public Library",67042,1,,,
"Leavenworth Public Library",67401,1,,,
"Linwood Community Library",-,1,,,
"Linwood Community Library",0,20,,,
"Linwood Community Library",66007,2,,,
"Linwood Community Library",66012,33,,,
"Linwood Community Library",66018,18,1,,
"Linwood Community Library",66020,1,,,
"Linwood Community Library",66025,12,,1,
"Linwood Community Library",66030,2,,,
"Linwood Community Library",66044,43,,,
"Linwood Community Library",66046,5,,,
"Linwood Community Library",66047,10,,8,
"Linwood Community Library",66049,11,,,
"Linwood Community Library",66052,500,16,2,
"Linwood Community Library",66053,1,,,
"Linwood Community Library",66061,1,,,
"Linwood Community Library",66062,1,,,
"Linwood Community Library",66067,2,,,
"Linwood Community Library",66073,3,,,
"Linwood Community Library",66086,13,,,
"Linwood Community Library",66097,1,,,
"Linwood Community Library",66102,1,,,
"Linwood Community Library",66103,2,,,
"Linwood Community Library",66112,1,,,
"Linwood Community Library",66212,2,,,
"Linwood Community Library",66216,1,,,
"Linwood Community Library",66409,1,,,
"Linwood Community Library",66617,1,,,
"Louisburg Library",-,1,,,
"Louisburg Library",0,652,1,8,2
"Louisburg Library",66044,1,,,
"Louisburg Library",66047,8,,8,
"Louisburg Library",66049,1,,,
"Louisburg Library",66053,39,,,
"Louisburg Library",66062,1,,1,
"Louisburg Library",66071,1,,,
"Lyndon Carnegie Library",-,3,,,
"Lyndon Carnegie Library",0,12,,1,
"Lyndon Carnegie Library",66044,2,,,
"Lyndon Carnegie Library",66047,9,,8,
"Lyndon Carnegie Library",66049,1,,,
"Lyndon Carnegie Library",66052,1,,,
"Lyndon Carnegie Library",66053,1,,,
"Lyndon Carnegie Library",66054,1,,,
"Lyndon Carnegie Library",66067,5,,,
"Lyndon Carnegie Library",66076,3,,,
"Lyndon Carnegie Library",66078,1,,,
"Lyndon Carnegie Library",66103,1,,,
"Lyndon Carnegie Library",66104,1,,,
"Lyndon Carnegie Library",66212,2,,,
"Lyndon Carnegie Library",66215,1,,,
"Lyndon Carnegie Library",66409,1,,,
"Lyndon Carnegie Library",66413,1,,,
"Lyndon Carnegie Library",66414,16,,,
"Lyndon Carnegie Library",66436,1,,,
"Lyndon Carnegie Library",66451,644,9,4,1
"Lyndon Carnegie Library",66510,72,,2,
"Lyndon Carnegie Library",66523,19,,,
"Lyndon Carnegie Library",66524,3,,,
"Lyndon Carnegie Library",66528,18,,,
"Lyndon Carnegie Library",66535,1,,,
"Lyndon Carnegie Library",66537,32,1,,
"Lyndon Carnegie Library",66540,1,,,
"Lyndon Carnegie Library",66543,120,6,1,
"Lyndon Carnegie Library",66547,1,,,
"Lyndon Carnegie Library",66604,2,,,
"Lyndon Carnegie Library",66611,1,,,
"Lyndon Carnegie Library",66614,2,1,,
"Lyndon Carnegie Library",66615,1,,,
"Lyndon Carnegie Library",66616,1,,,
"Lyndon Carnegie Library",66619,1,,,
"Lyndon Carnegie Library",66749,1,,,
"Lyndon Carnegie Library",66801,3,,,
"Lyndon Carnegie Library",66839,2,,,
"Lyndon Carnegie Library",66856,19,,,
"Lyndon Carnegie Library",66868,1,,,
"Lyndon Carnegie Library",66871,2,,,
"Lyndon Carnegie Library",67042,1,,,
"Lyndon Carnegie Library",67401,1,,,
"Lyndon Carnegie Library",67654,1,,,
"Lyndon Carnegie Library",67701,1,,,
"McLouth Public Library",-,1,,,
"McLouth Public Library",0,4,,,
"McLouth Public Library",64501,1,,,
"McLouth Public Library",66040,1,,,
"McLouth Public Library",66043,2,,,
"McLouth Public Library",66044,4,,,
"McLouth Public Library",66047,8,,8,
"McLouth Public Library",66048,5,,,
"McLouth Public Library",66049,1,,,
"McLouth Public Library",66054,580,5,6,
"McLouth Public Library",66060,2,,,
"McLouth Public Library",66066,11,,,
"McLouth Public Library",66070,7,1,,
"McLouth Public Library",66086,9,,,
"McLouth Public Library",66097,3,,,
"McLouth Public Library",66103,1,,,
"McLouth Public Library",66109,2,,,
"McLouth Public Library",66111,1,,,
"McLouth Public Library",66509,1,,,
"McLouth Public Library",66604,1,,,
"Meriden-Ozawkie Public Library",-,6,,,
"Meriden-Ozawkie Public Library",0,11,,,
"Meriden-Ozawkie Public Library",66002,1,,,
"Meriden-Ozawkie Public Library",66006,1,,,
"Meriden-Ozawkie Public Library",66044,3,,,
"Meriden-Ozawkie Public Library",66047,11,,8,
"Meriden-Ozawkie Public Library",66049,4,,,
"Meriden-Ozawkie Public Library",66050,2,,,
"Meriden-Ozawkie Public Library",66052,1,,,
"Meriden-Ozawkie Public Library",66054,3,1,,
"Meriden-Ozawkie Public Library",66060,2,,,
"Meriden-Ozawkie Public Library",66064,3,,,
"Meriden-Ozawkie Public Library",66066,21,,,
"Meriden-Ozawkie Public Library",66070,395,3,2,
"Meriden-Ozawkie Public Library",66073,9,,,
"Meriden-Ozawkie Public Library",66086,2,,,
"Meriden-Ozawkie Public Library",66088,76,5,,
"Meriden-Ozawkie Public Library",66102,1,,,
"Meriden-Ozawkie Public Library",66226,1,,,
"Meriden-Ozawkie Public Library",66402,1,,,
"Meriden-Ozawkie Public Library",66409,2,,,
"Meriden-Ozawkie Public Library",66413,1,,,
"Meriden-Ozawkie Public Library",66418,1,,,
"Meriden-Ozawkie Public Library",66424,1,,,
"Meriden-Ozawkie Public Library",66429,24,,,
"Meriden-Ozawkie Public Library",66436,3,,,
"Meriden-Ozawkie Public Library",66440,28,,,
"Meriden-Ozawkie Public Library",66451,2,,,
"Meriden-Ozawkie Public Library",66502,2,,,
"Meriden-Ozawkie Public Library",66509,4,,,
"Meriden-Ozawkie Public Library",66512,1035,12,4,
"Meriden-Ozawkie Public Library",66521,2,,,
"Meriden-Ozawkie Public Library",66523,1,,,
"Meriden-Ozawkie Public Library",66533,1,,,
"Meriden-Ozawkie Public Library",66539,5,,,
"Meriden-Ozawkie Public Library",66540,1,,,
"Meriden-Ozawkie Public Library",66542,3,,,
"Meriden-Ozawkie Public Library",66546,3,,,
"Meriden-Ozawkie Public Library",66604,16,,,
"Meriden-Ozawkie Public Library",66605,1,,,
"Meriden-Ozawkie Public Library",66606,8,,,
"Meriden-Ozawkie Public Library",66607,4,,,
"Meriden-Ozawkie Public Library",66608,10,1,,
"Meriden-Ozawkie Public Library",66609,3,,,
"Meriden-Ozawkie Public Library",66610,2,,,
"Meriden-Ozawkie Public Library",66611,1,,,
"Meriden-Ozawkie Public Library",66614,9,,,
"Meriden-Ozawkie Public Library",66615,4,,,
"Meriden-Ozawkie Public Library",66616,6,,1,
"Meriden-Ozawkie Public Library",66617,168,2,,
"Meriden-Ozawkie Public Library",66618,26,,,
"Meriden-Ozawkie Public Library",66856,1,,,
"Northeast Kansas Library System",-,16,,2,
"Northeast Kansas Library System",0,39,1,,
"Northeast Kansas Library System",66002,1,,,
"Northeast Kansas Library System",66006,1,,,
"Northeast Kansas Library System",66044,26,1,,
"Northeast Kansas Library System",66047,18,,8,
"Northeast Kansas Library System",66048,3,,,
"Northeast Kansas Library System",66049,84,1,,
"Northeast Kansas Library System",66054,1,,,
"Northeast Kansas Library System",66060,1,,,
"Northeast Kansas Library System",66061,2,,,
"Northeast Kansas Library System",66086,2,,,
"Northeast Kansas Library System",66092,1,,,
"Northeast Kansas Library System",66112,1,,,
"Northeast Kansas Library System",66212,1,,,
"Northeast Kansas Library System",66403,1,,,
"Northeast Kansas Library System",66413,1,,,
"Northeast Kansas Library System",66436,1,,,
"Northeast Kansas Library System",66534,1,,,
"Northeast Kansas Library System",66604,2,,,
"Northeast Kansas Library System",66606,1,,,
"Northeast Kansas Library System",66618,1,,,
"Northeast Kansas Library System",67530,1,,,
"Nortonville Public Library",-,1,,,
"Nortonville Public Library",0,12,,,
"Nortonville Public Library",64507,3,,,
"Nortonville Public Library",66002,27,,,
"Nortonville Public Library",66016,11,,,
"Nortonville Public Library",66023,8,,,
"Nortonville Public Library",66024,2,,,
"Nortonville Public Library",66047,8,,8,
"Nortonville Public Library",66048,1,,,
"Nortonville Public Library",66049,1,,,
"Nortonville Public Library",66054,2,,,
"Nortonville Public Library",66060,416,3,2,
"Nortonville Public Library",66066,5,,,
"Nortonville Public Library",66070,1,,,
"Nortonville Public Library",66088,21,1,,
"Nortonville Public Library",66097,15,1,,
"Nortonville Public Library",66111,1,,,
"Nortonville Public Library",66414,1,,,
"Nortonville Public Library",66424,1,,,
"Nortonville Public Library",66439,1,,,
"Nortonville Public Library",66512,1,,,
"Nortonville Public Library",66537,2,,,
"Nortonville Public Library",66543,1,,,
"Nortonville Public Library",66611,1,,,
"Nortonville Public Library",66614,1,,,
"Osage City Library",-,25,,,
"Osage City Library",0,24,1,1,
"Osage City Library",66032,2,,,
"Osage City Library",66047,8,,8,
"Osage City Library",66049,1,,,
"Osage City Library",66067,3,,,
"Osage City Library",66076,1,,,
"Osage City Library",66080,2,,,
"Osage City Library",66092,1,,,
"Osage City Library",66112,1,,,
"Osage City Library",66402,3,,,
"Osage City Library",66413,76,,,
"Osage City Library",66414,4,1,1,
"Osage City Library",66431,5,,,
"Osage City Library",66451,49,2,,
"Osage City Library",66510,16,,,
"Osage City Library",66523,1769,29,9,
"Osage City Library",66524,3,,,
"Osage City Library",66528,7,1,,
"Osage City Library",66533,1,,,
"Osage City Library",66537,24,1,,
"Osage City Library",66543,21,,,
"Osage City Library",66604,1,,,
"Osage City Library",66606,1,,,
"Osage City Library",66610,1,,,
"Osage City Library",66611,2,,,
"Osage City Library",66614,5,,,
"Osage City Library",66616,1,,,
"Osage City Library",66617,6,,,
"Osage City Library",66801,10,,,
"Osage City Library",66839,1,,,
"Osage City Library",66856,17,,,
"Osage City Library",66868,58,,2,
"Osage City Library",66871,3,,,
"Osawatomie Public Library",-,15,,1,
"Osawatomie Public Library",0,63,1,1,
"Osawatomie Public Library",66002,1,,,
"Osawatomie Public Library",66006,3,,,
"Osawatomie Public Library",66007,1,,,
"Osawatomie Public Library",66012,1,,,
"Osawatomie Public Library",66025,1,,,
"Osawatomie Public Library",66026,35,,,
"Osawatomie Public Library",66030,5,1,,
"Osawatomie Public Library",66032,7,,,
"Osawatomie Public Library",66033,17,,,
"Osawatomie Public Library",66035,1,,,
"Osawatomie Public Library",66040,17,,,
"Osawatomie Public Library",66042,85,5,,
"Osawatomie Public Library",66043,1,,,
"Osawatomie Public Library",66044,1,,,
"Osawatomie Public Library",66047,8,,8,
"Osawatomie Public Library",66048,4,,,
"Osawatomie Public Library",66049,1,,,
"Osawatomie Public Library",66052,1,,,
"Osawatomie Public Library",66053,13,2,,
"Osawatomie Public Library",66054,2,,,
"Osawatomie Public Library",66061,3,,,
"Osawatomie Public Library",66062,3,,,
"Osawatomie Public Library",66064,2030,20,15,
"Osawatomie Public Library",66067,10,,,
"Osawatomie Public Library",66071,224,4,1,
"Osawatomie Public Library",66072,39,3,,
"Osawatomie Public Library",66076,1,,,
"Osawatomie Public Library",66078,1,,,
"Osawatomie Public Library",66079,8,,,
"Osawatomie Public Library",66080,1,,,
"Osawatomie Public Library",66083,5,,,
"Osawatomie Public Library",66086,3,,,
"Osawatomie Public Library",66087,1,,,
"Osawatomie Public Library",66088,1,,,
"Osawatomie Public Library",66092,1,,,
"Osawatomie Public Library",66095,1,,,
"Osawatomie Public Library",66109,1,,,
"Osawatomie Public Library",66212,1,,,
"Osawatomie Public Library",66215,1,,,
"Osawatomie Public Library",66401,1,,,
"Osawatomie Public Library",66411,2,,,
"Osawatomie Public Library",66415,1,,,
"Osawatomie Public Library",66427,1,,,
"Osawatomie Public Library",66434,1,,,
"Osawatomie Public Library",66436,3,,,
"Osawatomie Public Library",66439,1,,,
"Osawatomie Public Library",66440,1,,,
"Osawatomie Public Library",66441,1,,,
"Osawatomie Public Library",66451,3,,,
"Osawatomie Public Library",66502,1,,,
"Osawatomie Public Library",66508,1,,,
"Osawatomie Public Library",66512,3,,,
"Osawatomie Public Library",66521,1,,,
"Osawatomie Public Library",66523,2,,,
"Osawatomie Public Library",66533,2,,,
"Osawatomie Public Library",66534,1,,,
"Osawatomie Public Library",66536,2,,,
"Osawatomie Public Library",66538,1,,,
"Osawatomie Public Library",66539,1,,,
"Osawatomie Public Library",66547,1,,,
"Osawatomie Public Library",66548,1,,,
"Osawatomie Public Library",66550,1,,,
"Osawatomie Public Library",66606,1,,,
"Osawatomie Public Library",66607,1,,,
"Osawatomie Public Library",66609,1,,,
"Osawatomie Public Library",66617,1,,,
"Osawatomie Public Library",66749,3,,,
"Osawatomie Public Library",66801,1,,,
"Osawatomie Public Library",66839,3,,,
"Osawatomie Public Library",66871,1,,,
"Osawatomie Public Library",66945,1,,,
"Osawatomie Public Library",67042,1,,,
"Osawatomie Public Library",67401,1,,,
"Osawatomie Public Library",67439,4,,,
"Osawatomie Public Library",67501,1,,,
"Osawatomie Public Library",67530,5,,,
"Osawatomie Public Library",67550,3,,,
"Osawatomie Public Library",67654,3,,,
"Osawatomie Public Library",67701,2,,,
"Osawatomie Public Library",67846,2,,,
"Oskaloosa Public Library",-,3,1,,
"Oskaloosa Public Library",0,9,,,
"Oskaloosa Public Library",66002,4,,,
"Oskaloosa Public Library",66020,1,,,
"Oskaloosa Public Library",66023,1,,,
"Oskaloosa Public Library",66025,1,,,
"Oskaloosa Public Library",66040,1,,,
"Oskaloosa Public Library",66044,8,,,
"Oskaloosa Public Library",66046,2,,,
"Oskaloosa Public Library",66047,10,,8,
"Oskaloosa Public Library",66048,1,,,
"Oskaloosa Public Library",66049,5,,,
"Oskaloosa Public Library",66050,5,,,
"Oskaloosa Public Library",66052,1,,,
"Oskaloosa Public Library",66054,61,4,1,
"Oskaloosa Public Library",66060,4,,,
"Oskaloosa Public Library",66061,1,,,
"Oskaloosa Public Library",66066,891,9,3,
"Oskaloosa Public Library",66070,140,7,,
"Oskaloosa Public Library",66073,54,1,,
"Oskaloosa Public Library",66086,2,,,
"Oskaloosa Public Library",66088,20,,,
"Oskaloosa Public Library",66097,14,1,,
"Oskaloosa Public Library",66113,1,,,
"Oskaloosa Public Library",66419,1,,,
"Oskaloosa Public Library",66436,1,,,
"Oskaloosa Public Library",66439,1,,,
"Oskaloosa Public Library",66502,1,,,
"Oskaloosa Public Library",66512,8,,,
"Oskaloosa Public Library",66523,1,,,
"Oskaloosa Public Library",66606,1,,,
"Oskaloosa Public Library",66617,3,,,
"Ottawa Library",-,10,1,1,
"Ottawa Library",0,25,,,
"Ottawa Library",66002,2,,,
"Ottawa Library",66006,65,1,,
"Ottawa Library",66012,3,,,
"Ottawa Library",66018,2,,,
"Ottawa Library",66020,1,,,
"Ottawa Library",66021,7,,,
"Ottawa Library",66025,10,,,
"Ottawa Library",66030,17,,,
"Ottawa Library",66032,107,5,2,
"Ottawa Library",66033,12,1,,
"Ottawa Library",66035,1,,,
"Ottawa Library",66040,6,,,
"Ottawa Library",66042,20,2,,
